GLOBALEVENTID,MonthYear,QuadClass,Actor1CountryCode,Actor2CountryCode,SubEventType,GoldsteinScale,SOURCEURL
1042026758,202204,4,RUS,UKR,3,-10.0,https://www.channelstv.com/2022/04/30/russia-takes-responsibility-for-airstrike-on-kyiv-during-un-chiefs-visit/
1042063407,202204,4,RUS,UKR,3,-10.0,https://www.coastfm.co.uk/news/world/ukraine-war-woman-gives-birth-after-learning
1041960361,202204,4,RUS,UKR,3,-10.0,https://www.thedailybeast.com/vladimir-putin-put-on-blast-over-pathetic-first-aid-kits-for-russian-troops-in-ukraine
1042061933,202204,4,RUS,UKR,3,-10.0,https://www.ukrinform.net/rubric-ato/3471771-russian-invaders-wounded-nine-civilians-in-donetsk-region-on-apr-30.html
1042053426,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104138770/Russians-Shelled-21-Settlements-In-Donbas-Over-Past-Day-Casualties-Reported&source=22
1042053435,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104138770/Russians-Shelled-21-Settlements-In-Donbas-Over-Past-Day-Casualties-Reported&source=22
1042061934,202204,4,RUS,UKR,3,-10.0,https://www.ukrinform.net/rubric-ato/3471771-russian-invaders-wounded-nine-civilians-in-donetsk-region-on-apr-30.html
1041964621,202204,4,RUS,UKR,3,-10.0,https://news.tulane.edu/pr/tulane-medical-student-organizes-relief-efforts-amidst-violence-ukraine
1042065378,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104120837/Russians-Launch-One-More-Strike-On-Kharkiv-Leaving-Two-Civilians-Injured-And-One-Killed&source=138
1041964620,202204,4,RUS,UKR,3,-10.0,https://news.tulane.edu/pr/tulane-medical-student-organizes-relief-efforts-amidst-violence-ukraine
1042016373,202204,4,RUS,UKR,3,-10.0,https://www.ibtimes.sg/who-was-major-stepan-tarabalka-ghost-kyiv-who-destroyed-40-russian-jets-dies-after-his-mig-29-64335
1042020614,202204,4,RUS,UKR,3,-10.0,https://www.cbsnews.com/news/ukraine-russia-forces-fight-offensive-south-east/
1041982874,202204,4,RUS,UKR,3,-10.0,https://www.winnipegfreepress.com/business/ukraine-fights-to-hold-off-russian-advances-in-south-east-576450862.html
1041983861,202204,4,RUS,UKR,3,-10.0,https://www.seattlepi.com/news/article/Ukraine-fights-to-hold-off-Russian-advances-in-17138287.php
1042033400,202204,4,RUS,UKR,3,-10.0,https://www.space.com/russian-submarine-missile-loading-satellite-photo
1042050969,202204,4,RUS,UKR,3,-10.0,https://www.presstv.ir/Detail/2022/04/30/681277/Russia-Ukraine-military-plane-violate-airspace-Bryansk-victims-oil-terminal-damage
1042050970,202204,4,RUS,UKR,3,-10.0,https://www.presstv.ir/Detail/2022/04/30/681277/Russia-Ukraine-military-plane-violate-airspace-Bryansk-victims-oil-terminal-damage
1042033398,202204,4,RUS,UKR,3,-10.0,https://www.space.com/russian-submarine-missile-loading-satellite-photo
1042033399,202204,4,RUS,UKR,3,-10.0,https://www.space.com/russian-submarine-missile-loading-satellite-photo
1042050971,202204,4,RUS,UKR,3,-10.0,https://www.presstv.ir/Detail/2022/04/30/681277/Russia-Ukraine-military-plane-violate-airspace-Bryansk-victims-oil-terminal-damage
1041970971,202204,4,RUS,UKR,3,-10.0,https://twitchy.com/gregp-3534/2022/04/29/the-ghost-of-kyiv-was-reportedly-shot-down-and-killed-last-month-during-an-air-battle-with-the-russians/
1041956435,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104108284/Austrian-Diplomats-Return-To-Kyiv&source=138
1041970970,202204,4,RUS,UKR,3,-10.0,https://twitchy.com/gregp-3534/2022/04/29/the-ghost-of-kyiv-was-reportedly-shot-down-and-killed-last-month-during-an-air-battle-with-the-russians/
1041971024,202204,4,RUS,UKR,3,-10.0,https://twitchy.com/gregp-3534/2022/04/29/the-ghost-of-kyiv-was-reportedly-shot-down-and-killed-last-month-during-an-air-battle-with-the-russians/
1041980086,202204,4,RUS,UKR,3,-10.0,https://www.digitaljournal.com/world/kharkiv-shelled-as-russia-maintains-its-offensive/article
1042014056,202204,4,RUS,UKR,3,-10.0,https://www.channelstv.com/2022/04/30/kharkiv-shelled-as-russia-maintains-its-offensive/
1042058860,202204,4,RUS,UKR,3,-10.0,http://www.koreatimes.co.kr/www/world/2022/05/501_328277.html
1042063835,202204,4,RUS,UKR,3,-10.0,https://www.thesun.co.uk/news/18426222/vladimir-putin-declaring-war-ukraine/
1042014053,202204,4,RUS,UKR,3,-10.0,https://www.abc10.com/article/news/nation-world/ukraine/ukraine-russia-saturday/507-1a0f4f4c-b43f-48d5-a90d-706aac50f514
1041978074,202204,4,RUS,UKR,3,-10.0,https://www.hitc.com/en-gb/2022/04/30/major-stepan-tarabalka/
1041956436,202204,4,RUS,UKR,3,-10.0,https://www.skynews.com.au/australia-news/russia-confirms-missile-attack-on-ukraine-capital-during-visit-from-un-chief-antnio-guterres/news-story/e72db2da1e63c364512071484e750ad2
1041960363,202204,4,RUS,UKR,3,-10.0,https://www.thedailybeast.com/vladimir-putin-put-on-blast-over-pathetic-first-aid-kits-for-russian-troops-in-ukraine
1041962222,202204,4,RUS,UKR,3,-10.0,https://www.wfdd.org/story/russia-ukraine-war-what-happened-today-april-29
1042058861,202204,4,RUS,UKR,3,-10.0,http://www.koreatimes.co.kr/www/world/2022/05/501_328277.html
1042053420,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1042053425,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1042053416,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1042053418,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1042053424,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1042053419,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104126060/Kuleba-On-Latest-Enemy-Strike-Targeting-KyivHeinous-Act-Of-Barbarism&source=138
1041974241,202204,4,RUS,UKR,3,-10.0,https://www.ukrinform.net/rubric-ato/3471057-only-seven-russian-paratroopers-survived-after-attempt-to-attack-ukrainian-positions-in-luhansk-region-haidai.html
1042053501,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104138779/In-Luhansk-Region-Enemy-Trying-Unsuccessfully-To-Break-Through-Defense-In-Three-Directions&source=19
1042053434,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104138770/Russians-Shelled-21-Settlements-In-Donbas-Over-Past-Day-Casualties-Reported&source=22
1041982782,202204,4,RUS,UKR,3,-10.0,https://www.winnipegfreepress.com/business/ukraine-fights-to-hold-off-russian-advances-in-south-east-576450862.html
1042014055,202204,4,RUS,UKR,3,-10.0,https://www.abc10.com/article/news/nation-world/ukraine/ukraine-russia-saturday/507-1a0f4f4c-b43f-48d5-a90d-706aac50f514
1041982871,202204,4,RUS,UKR,3,-10.0,https://www.winnipegfreepress.com/business/ukraine-fights-to-hold-off-russian-advances-in-south-east-576450862.html
1042014109,202204,4,RUS,UKR,3,-10.0,https://www.abc10.com/article/news/nation-world/ukraine/ukraine-russia-saturday/507-1a0f4f4c-b43f-48d5-a90d-706aac50f514
1041974240,202204,4,RUS,UKR,3,-10.0,https://www.ukrinform.net/rubric-ato/3471057-only-seven-russian-paratroopers-survived-after-attempt-to-attack-ukrainian-positions-in-luhansk-region-haidai.html
1041997231,202204,4,RUS,UKR,3,-10.0,http://sana.sy/en/?p=270742
1042020567,202204,4,RUS,UKR,3,-10.0,https://www.businessworld.in/article/Russia-Steps-Up-Offensive-In-Donbas-Region/30-04-2022-427203/
1041956421,202204,4,RUS,UKR,3,-10.0,https://news.webindia123.com/news/Articles/World/20220430/3936457.html
1042024287,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104136876/Ukrainian-Military-Eliminates-Group-Of-Russian-Paratroopers-In-Luhansk-Region&source=138
1042065962,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104112005/More-Than-20-Enemy-Missiles-About-10-Drones-Shot-Down-Over-Lviv-Region-In-Past-Two-Months&source=138
1042047257,202204,4,RUS,UKR,3,-10.0,https://www.watfordobserver.co.uk/news/20106710.angelina-jolie-spotted-visiting-city-lviv-ukraine/
1042051062,202204,4,RUS,UKR,3,-10.0,https://www.rte.ie/news/ukraine/2022/0430/1295355-ukraine-angelina-jolie/
1042067949,202204,4,RUS,UKR,3,-10.0,https://www.dailymail.co.uk/news/article-10771341/Shocking-footage-shows-Russian-soldiers-handing-hijacked-Ukrainian-aid-Mariupol.html
1042058082,202204,4,RUS,UKR,3,-10.0,https://tucson.com/news/national/ap-news-summary-at-2-57-p-m-edt/article_abf1aed0-8059-5707-919f-4d4e104e8c28.html
1042045967,202204,4,RUS,UKR,3,-10.0,https://www.jpost.com/international/article-705541
1042055510,202204,4,RUS,UKR,3,-10.0,https://www.ctvnews.ca/world/ukraine-updates-rocket-attack-destroys-odessa-airport-runway-1.5883045
1042004834,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104137748/Russian-Troops-Intensify-Air-Reconnaissance-In-Direction-Of-Mykolaiv-General-Staff&source=22
1042052261,202204,4,RUS,UKR,3,-10.0,https://www.nytimes.com/live/2022/04/30/world/ukraine-russia-war-news/ukraine-says-russia-looted-ancient-gold-artifacts-from-a-museum
1042006150,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1104137745/219-Children-Killed-In-Ukraine-Since-Start-Of-Russias-Armed-Aggression&source=19
1042054478,202204,4,RUS,UKR,3,-10.0,https://journalstar.com/news/national/ap-news-summary-at-2-04-p-m-edt/article_101258a4-5366-5b43-9cf2-75b6d73414f7.html
1042058081,202204,4,RUS,UKR,3,-10.0,https://tucson.com/news/national/ap-news-summary-at-2-57-p-m-edt/article_abf1aed0-8059-5707-919f-4d4e104e8c28.html
1041995987,202204,4,RUS,UKR,3,-10.0,https://www.theday.com/nationworld-news/20220430/relatives-former-us-marine-killed-while-fighting-in-ukraine
1042056537,202204,4,RUS,UKR,3,-10.0,https://www.thedailytimes.com/business/live-updates-l-russian-rocket-attack-destroys-odesa-runway/article_cd43d7ae-9263-579b-a5e9-9d62a472bff0.html
1042058848,202204,4,RUS,UKR,3,-10.0,https://www.kob.com/business-news/live-updates--uk-russian-forces-have-weakened-morale/6459371/?cat=649
1042061126,202204,4,RUS,UKR,3,-10.0,https://www.ctvnews.ca/world/ukraine-updates-russian-rocket-attack-destroys-odessa-runway-1.5883045
1037551989,202204,4,RUS,UKR,3,-10.0,https://ummid.com/news/2022/april/04.04.2022/7-dead-34-injured-in-ukraine-kharkiv-by-russian-shelling-sunday.html
1037641032,202204,4,RUS,UKR,3,-10.0,https://www.aspendailynews.com/associated_press/tortured-executed-civilians-reaction-to-ukraine-war-dead/article_64eda4ac-7ee3-508a-99ae-262e49a38e76.html
1037629106,202204,4,RUS,UKR,3,-10.0,https://www.mrt.com/news/article/Tortured-executed-civilians-Reaction-to-17056075.php
1037551990,202204,4,RUS,UKR,3,-10.0,https://ummid.com/news/2022/april/04.04.2022/7-dead-34-injured-in-ukraine-kharkiv-by-russian-shelling-sunday.html
1037653050,202204,4,RUS,UKR,3,-10.0,https://graziadaily.co.uk/life/in-the-news/maternity-hospital-bombings-ukraine/
1037542660,202204,4,RUS,UKR,3,-10.0,https://www.yahoo.com/entertainment/india-ram-charan-talks-mind-033021367.html
1037558057,202204,4,RUS,UKR,3,-10.0,https://spectator.sme.sk/c/22868361/companies-from-risky-countries-will-be-excluded-from-public-procurement.html
1037536839,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103941265/Ukrainian-defenders-repulse-five-enemy-attacks-in-JFO-area&source=138
1037550268,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103956497/Invaders-detain-editor-in-chief-of-Nova-KakhovkaCity-online-media-outlet&source=138
1037570481,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103958707/Russia-will-be-punished-for-murder-of-civilians-in-Ukraine-Trudeau&source=22
1037574603,202204,4,RUS,UKR,3,-10.0,https://en.interfax.com.ua/news/general/820842.html
1037582564,202204,4,RUS,UKR,3,-10.0,https://www.itv.com/news/2022-04-04/zelenskyy-condemns-russian-soldiers-as-butchers-after-mass-graves-found
1037638499,202204,4,RUS,UKR,3,-10.0,https://www.euronews.com/2022/04/04/russian-fighter-jets-performs-combat-mission-over-ukraine
1037638522,202204,4,RUS,UKR,3,-10.0,https://www.euronews.com/2022/04/04/russian-fighter-jets-performs-combat-mission-over-ukraine
1037653049,202204,4,RUS,UKR,3,-10.0,https://graziadaily.co.uk/life/in-the-news/maternity-hospital-bombings-ukraine/
1037658593,202204,4,RUS,UKR,3,-10.0,https://cleantechnica.com/2022/04/04/us-navy-has-a-14-million-stealthy-solar-energy-electric-aircraft-up-its-sleeve/
1037660063,202204,4,RUS,UKR,3,-10.0,https://flightaware.com/squawks/view/1/today/popular/88483/Ukrainians_Shoot_Down_Su_35
1037652939,202204,4,RUS,UKR,3,-10.0,https://www.usatoday.com/story/news/world/2022/04/04/worlds-largest-aircraft-ukraine-wreckage/7270638001/
1037652941,202204,4,RUS,UKR,3,-10.0,https://www.usatoday.com/story/news/world/2022/04/04/worlds-largest-aircraft-ukraine-wreckage/7270638001/
1037629235,202204,4,RUS,UKR,3,-10.0,https://www.msn.com/en-us/news/world/war-or-no-war-ukrainian-families-board-train-home/ar-AAVQfKT
1037614912,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037615048,202204,4,RUS,UKR,3,-10.0,https://www.faceofmalawi.com/2022/04/04/two-russian-soldiers-killed-after-they-were-gifted-poisoned-pies-by-local-ukrainians/
1037615051,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037615067,202204,4,RUS,UKR,3,-10.0,https://www.faceofmalawi.com/2022/04/04/two-russian-soldiers-killed-after-they-were-gifted-poisoned-pies-by-local-ukrainians/
1037666897,202204,4,RUS,UKR,3,-10.0,https://www.channel4.com/news/programmes/2022/04/04/1900
1037653048,202204,4,RUS,UKR,3,-10.0,https://graziadaily.co.uk/life/in-the-news/maternity-hospital-bombings-ukraine/
1037536838,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103941265/Ukrainian-defenders-repulse-five-enemy-attacks-in-JFO-area&source=138
1037536853,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103941265/Ukrainian-defenders-repulse-five-enemy-attacks-in-JFO-area&source=138
1037599498,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-execution-room-tied-up-26628604
1037550267,202204,4,RUS,UKR,3,-10.0,https://www.dnaindia.com/viral/report-stand-up-for-ukraine-president-volodymyr-zelenskyy-emotional-message-at-grammys-2022-russia-invasion-2943866
1037539358,202204,4,RUS,UKR,3,-10.0,http://www.arirang.co.kr/News/News_View.asp?sys_lang=Eng&nseq=296499
1037568596,202204,4,RUS,UKR,3,-10.0,http://sana.sy/en/?p=268443
1037568598,202204,4,RUS,UKR,3,-10.0,http://sana.sy/en/?p=268443
1037574490,202204,4,RUS,UKR,3,-10.0,https://en.interfax.com.ua/news/general/820842.html
1037684102,202204,4,RUS,UKR,3,-10.0,https://www.washingtonpost.com/opinions/2022/04/04/ukraine-bucha-massacre-forceful-response/
1037652940,202204,4,RUS,UKR,3,-10.0,https://www.usatoday.com/story/news/world/2022/04/04/worlds-largest-aircraft-ukraine-wreckage/7270638001/
1037652942,202204,4,RUS,UKR,3,-10.0,https://www.usatoday.com/story/news/world/2022/04/04/worlds-largest-aircraft-ukraine-wreckage/7270638001/
1037548961,202204,4,RUS,UKR,3,-10.0,https://www.timeslive.co.za/news/world/2022-04-04-ukraine-accuses-russia-of-war-crimes-after-bodies-found-bound-shot/
1037548962,202204,4,RUS,UKR,3,-10.0,https://www.timeslive.co.za/news/world/2022-04-04-ukraine-accuses-russia-of-war-crimes-after-bodies-found-bound-shot/
1037548963,202204,4,RUS,UKR,3,-10.0,https://www.timeslive.co.za/news/world/2022-04-04-ukraine-accuses-russia-of-war-crimes-after-bodies-found-bound-shot/
1037533051,202204,4,RUS,UKR,3,-10.0,https://www.dailymaverick.co.za/article/2022-04-03-as-russia-abandons-conquest-of-kyiv-putins-strategic-gamble-unravels/
1037680573,202204,4,RUS,UKR,3,-10.0,https://www.telegraph.co.uk/world-news/2022/04/04/bucha-civilian-killings-tip-iceberg-warns-ukraine/
1037680574,202204,4,RUS,UKR,3,-10.0,https://www.telegraph.co.uk/world-news/2022/04/04/bucha-civilian-killings-tip-iceberg-warns-ukraine/
1037649128,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037533133,202204,4,RUS,UKR,3,-10.0,http://www.ukrainianjournal.com/index.php?w=article&id=34899
1037650831,202204,4,RUS,UKR,3,-10.0,https://www.newsweek.com/fact-check-russia-claims-massacre-bucha-staged-ukraine-1694804
1037591193,202204,4,RUS,UKR,3,-10.0,https://www.huffpost.com/entry/russia-ukraine-war-massacre_n_624a8e12e4b0e44de9c3f22c
1037528646,202204,4,RUS,UKR,3,-10.0,https://www.herald.co.zw/russia-denies-ukraine-war-crimes-allegations/
1037528722,202204,4,RUS,UKR,3,-10.0,https://www.herald.co.zw/russia-denies-ukraine-war-crimes-allegations/
1037563934,202204,4,RUS,UKR,3,-10.0,https://www.straitstimes.com/world/europe/ukraine-russia-peace-talks-to-resume-monday-kyiv-accuses-moscow-of-war-crimes-after-bodies-found-bound-shot
1037595399,202204,4,RUS,UKR,3,-10.0,https://www.chvnradio.com/articles/ukrainian-seminary-dean-among-civilians-killed-by-russians-reports-
1037595400,202204,4,RUS,UKR,3,-10.0,https://www.chvnradio.com/articles/ukrainian-seminary-dean-among-civilians-killed-by-russians-reports-
1037649193,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037525751,202204,4,RUS,UKR,3,-10.0,https://www.stltoday.com/business/national-and-international/live-updates-ukraine-region-cut-off-from-aid-to-reopen/article_c8ccfdcc-edd7-52a5-98c8-db7f68ac3cda.html
1037525752,202204,4,RUS,UKR,3,-10.0,https://www.stltoday.com/business/national-and-international/live-updates-ukraine-region-cut-off-from-aid-to-reopen/article_c8ccfdcc-edd7-52a5-98c8-db7f68ac3cda.html
1037528647,202204,4,RUS,UKR,3,-10.0,https://www.herald.co.zw/russia-denies-ukraine-war-crimes-allegations/
1037533135,202204,4,RUS,UKR,3,-10.0,http://www.ukrainianjournal.com/index.php?w=article&id=34899
1037548976,202204,4,RUS,UKR,3,-10.0,https://www.kfdi.com/2022/04/03/russians-accused-of-massacre-of-civilians-in-ukrainian-city/
1037550354,202204,4,RUS,UKR,3,-10.0,https://www.veteranstoday.com/2022/04/04/bucha-bull-russia-goes-to-unsc-over-natos-faked-war-crimes/
1037574589,202204,4,RUS,UKR,3,-10.0,https://www.standardmedia.co.ke/europe/article/2001442253/ukraine-accuses-russia-of-war-crimes-after-bodies-found-bound-shot
1037616224,202204,4,RUS,UKR,3,-10.0,https://www.zimbabwestar.com/news/272438872/ukrainian-president-says-defense-is-at-a-turning-point
1037649129,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037649192,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037649194,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037547490,202204,4,RUS,UKR,3,-10.0,https://www.balloon-juice.com/2022/04/03/war-for-ukraine-update-40-some-words-from-president-zelenskyy-mayor-klitschko-and-a-few-other-bits-and-bobs/
1037547489,202204,4,RUS,UKR,3,-10.0,https://www.balloon-juice.com/2022/04/03/war-for-ukraine-update-40-some-words-from-president-zelenskyy-mayor-klitschko-and-a-few-other-bits-and-bobs/
1037522683,202204,4,RUS,UKR,3,-10.0,https://australianaviation.com.au/2022/04/drone-footage-of-destroyed-antonov-an-225-revealed/
1037522684,202204,4,RUS,UKR,3,-10.0,https://australianaviation.com.au/2022/04/drone-footage-of-destroyed-antonov-an-225-revealed/
1037672771,202204,4,RUS,UKR,3,-10.0,https://www.washingtonpost.com/world/interactive/2022/russian-soldiers-beat-torture-ukrainian-villagers/
1037678749,202204,4,RUS,UKR,3,-10.0,http://www.ukrainianjournal.com/index.php?w=article&id=34909
1037528644,202204,4,RUS,UKR,3,-10.0,https://www.herald.co.zw/russia-denies-ukraine-war-crimes-allegations/
1037528645,202204,4,RUS,UKR,3,-10.0,https://www.herald.co.zw/russia-denies-ukraine-war-crimes-allegations/
1037650689,202204,4,RUS,UKR,3,-10.0,https://www.stuff.co.nz/world/europe/300558310/russia-faces-new-wave-of-revulsion-and-outrage-over-bodies-in-ukraines-streets
1037594246,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103955227/Russian-forces-killed-158-children-in-Ukraine&source=138
1037616223,202204,4,RUS,UKR,3,-10.0,https://www.zimbabwestar.com/news/272438872/ukrainian-president-says-defense-is-at-a-turning-point
1037558058,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103952025/Seven-people-killed-in-enemy-shelling-of-Donetsk-region&source=138
1037684101,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103957451/UN-1417-civilians-killed-in-Ukraine-not-including-Mariupol-and-Irpin&source=138
1037574588,202204,4,RUS,UKR,3,-10.0,https://www.standardmedia.co.ke/europe/article/2001442253/ukraine-accuses-russia-of-war-crimes-after-bodies-found-bound-shot
1037584473,202204,4,RUS,UKR,3,-10.0,https://www.theguardian.com/world/2022/apr/04/hundreds-of-ukrainians-forcibly-deported-to-russia-say-mariupol-women
1037666898,202204,4,RUS,UKR,3,-10.0,https://historynewsnetwork.org/article/182855
1037546195,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103957676/7-people-dead-34-injured-in-Kharkiv-shelling&source=19
1037582563,202204,4,RUS,UKR,3,-10.0,https://www.itv.com/news/2022-04-04/zelenskyy-condemns-russian-soldiers-as-butchers-after-mass-graves-found
1037582565,202204,4,RUS,UKR,3,-10.0,https://www.itv.com/news/2022-04-04/zelenskyy-condemns-russian-soldiers-as-butchers-after-mass-graves-found
1037614911,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037614913,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037614949,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037614950,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037615050,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/russian-fighter-bomber-jet-worth-26630463
1037666899,202204,4,RUS,UKR,3,-10.0,https://historynewsnetwork.org/article/182855
1037674884,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103961391/Two-civilians-killed-in-Russian-shelling-of-Chuhuiv&source=33
1037698221,202204,4,RUS,UKR,3,-10.0,https://www.pbs.org/newshour/show/kharkiv-fire-brigades-battles-blazes-amid-relentless-russian-bombardments
1037609188,202204,4,RUS,UKR,3,-10.0,https://www.laprensalatina.com/ukraine-reopens-humanitarian-corridors-for-civilians-fleeing-russian-shelling/
1037638500,202204,4,RUS,UKR,3,-10.0,https://www.ukrinform.net/rubric-ato/3448166-russian-military-abducts-tortures-people-in-kherson-region.html
1037550269,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103956497/Invaders-detain-editor-in-chief-of-Nova-KakhovkaCity-online-media-outlet&source=138
1037672770,202204,4,RUS,UKR,3,-10.0,https://www.washingtonpost.com/world/interactive/2022/russian-soldiers-beat-torture-ukrainian-villagers/
1037570478,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103958699/Russian-troops-shell-Novovorontsovka-and-Marianske-at-night&source=19
1037609207,202204,4,RUS,UKR,3,-10.0,https://www.laprensalatina.com/ukraine-reopens-humanitarian-corridors-for-civilians-fleeing-russian-shelling/
1037609209,202204,4,RUS,UKR,3,-10.0,https://www.laprensalatina.com/ukraine-reopens-humanitarian-corridors-for-civilians-fleeing-russian-shelling/
1037522544,202204,4,RUS,UKR,3,-10.0,https://www.bbc.co.uk/news/av/world-europe-60977889
1037556680,202204,4,RUS,UKR,3,-10.0,https://www.telegraph.co.uk/news/2022/04/04/russia-incapable-fighting-long-war/
1037561533,202204,4,RUS,UKR,3,-10.0,https://www.indiatoday.in/world/russia-ukraine-war/story/russia-ukraine-war-news-soldiers-rape-minor-brand-women-mp-1933241-2022-04-04
1037629234,202204,4,RUS,UKR,3,-10.0,https://www.msn.com/en-us/news/world/war-or-no-war-ukrainian-families-board-train-home/ar-AAVQfKT
1037641036,202204,4,RUS,UKR,3,-10.0,https://www.dailystar.co.uk/news/world-news/russians-executed-dumped-ukrainian-mayor-26632377
1037666896,202204,4,RUS,UKR,3,-10.0,https://www.channel4.com/news/programmes/2022/04/04/1900
1037524221,202204,4,RUS,UKR,3,-10.0,https://www.nbclosangeles.com/news/national-international/ukraine-410-civilian-bodies-found-near-kyiv/2861936/
1037524222,202204,4,RUS,UKR,3,-10.0,https://www.nbclosangeles.com/news/national-international/ukraine-410-civilian-bodies-found-near-kyiv/2861936/
1037524236,202204,4,RUS,UKR,3,-10.0,https://www.nbclosangeles.com/news/national-international/ukraine-410-civilian-bodies-found-near-kyiv/2861936/
1037528720,202204,4,RUS,UKR,3,-10.0,https://www.swoknews.com/ap/business/live-updates-ukraine-region-cut-off-from-aid-to-reopen/article_76c85525-34ed-5343-bd22-fe972f538858.html
1037534306,202204,4,RUS,UKR,3,-10.0,https://www.dailystar.co.uk/news/world-news/mass-grave-57-bodies-found-26626588
1037595402,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103953799/Most-tragic-counter-Putin-kills-a-Ukrainian-child-every-six-hours&source=138
1037629133,202204,4,RUS,UKR,3,-10.0,https://www.rferl.org/a/maks-levin-retrospective-ukraine-war/31784974.html
1037629134,202204,4,RUS,UKR,3,-10.0,https://www.rferl.org/a/maks-levin-retrospective-ukraine-war/31784974.html
1037634025,202204,4,RUS,UKR,3,-10.0,https://www.theepochtimes.com/human-rights-watch-alleges-war-crimes-against-ukrainian-civilians-by-russian-forces_4380847.html
1037649191,202204,4,RUS,UKR,3,-10.0,https://www.mirror.co.uk/news/world-news/ukrainian-soldiers-blow-russian-target-26632970
1037652938,202204,4,RUS,UKR,3,-10.0,https://www.msn.com/en-us/news/world/the-worlds-largest-aircraft-was-destroyed-in-ukraine-see-what-the-wreckage-looks-like/ar-AAVQniE
1037658594,202204,4,RUS,UKR,3,-10.0,https://flipboard.com/topic/news/russian-fighter-jets-performs-combat-mission-over-ukraine/a-W9qztHioRYaI70RHgrwIDA:a:89340020-4a108327f0%2Fflipboard.com
1037659966,202204,4,RUS,UKR,3,-10.0,https://menafn.com/1103948385/Russia-kills-153-children-in-Ukraine&source=138
1037547399,202204,4,RUS,UKR,3,-10.0,https://www.msn.com/en-in/news/world/ukraine-war-the-future-of-russia/ar-AAVPeFg
