MonthYear,Actor2CountryCode,QuadClass,SubEventType,GoldsteinScale,Record Count
202204,IND,4,1,-18,3
202204,IND,3,1,-10,2
202204,IND,3,2,-19.5,3
202204,IND,3,3,-14,2
202204,IND,4,3,-148.5,15
202204,IRL,4,4,-159.5,31
202204,IRL,4,3,-146,16
202204,IRN,4,1,-24,3
202204,IRN,3,1,-5.8,1
202204,ISR,4,5,-10,2
202204,ISR,4,3,-40,4
202204,ISR,4,4,-40,5
202204,ITA,4,4,-129.5,15
202204,ITA,4,1,-4,1
202204,ITA,4,3,-30,3
202204,ITA,4,5,-5,1
202204,JAM,4,3,-20,2
202204,JOR,3,2,-6.5,1
202204,JPN,3,2,-41,6
202204,JPN,4,5,-15,3
202204,JPN,3,1,-10,2
202204,JPN,4,4,-110.80000000000000,13
202204,JPN,3,3,-70,10
202204,JPN,4,1,-176,24
202204,JPN,4,3,-989,104
202204,JPN,3,4,-26,13
202204,KAZ,4,5,-5,1
202204,KGZ,4,4,-10,2
202204,KHM,4,1,-28,7
202204,KOR,3,4,-4,2
202204,KOR,4,3,-67.2,7
202204,KOR,3,3,-24,12
202204,KOR,4,1,-20,4
202204,KOR,3,2,-7.5,1
202204,KOR,4,5,-20,4
202204,KWT,4,3,-14.4,2
202204,LAO,4,3,-95,10
202204,LAO,3,2,-26,4
202204,LKA,3,2,-32.5,5
202204,LKA,4,4,-10,2
202204,LKA,4,1,-52,13
202204,LKA,4,3,-107,11
202204,LKA,4,2,-10,2
202204,LTU,4,1,-136,18
202204,LTU,3,1,-5,1
202204,LTU,4,5,-20,4
202204,LTU,4,3,-28,3
202204,MEX,4,4,-15,3
202204,MEX,4,3,-40,4
202204,MEX,4,5,-10,2
202204,MLI,4,4,-5,1
202204,MMR,3,2,-39,6
202204,MMR,3,1,-10,2
202204,MMR,4,5,-10,2
202204,MMR,3,4,-10,5
202204,MMR,4,1,-10,2
202204,MMR,4,3,-56,6
202204,MMR,4,4,-25,5
202204,MNG,4,3,-59,6
202204,MYS,4,3,-48.5,5
202204,MYS,4,5,-15,3
202204,MYS,4,4,-15,3
202204,MYS,3,4,-2,1
202204,NAM,4,4,-15,3
202204,NGA,4,4,-20,4
202204,NGA,4,3,-50,5
202204,NLD,3,4,-10,2
202204,NLD,4,3,-9.5,1
202204,NLD,4,4,-15,3
202204,NLD,4,1,-12,3
202204,NPL,3,2,-6.5,1
202204,NPL,4,3,-60,6
202204,NZL,4,3,-320,32
202204,NZL,4,4,-89,13
202204,NZL,4,1,-70,14
202204,NZL,3,4,-20,4
202204,OMN,4,4,-20,4
202204,PAK,3,3,-234,37
202204,PAK,3,2,-13,2
202204,PAK,4,1,-139,32
202204,PAK,3,4,-44,22
202204,PAK,4,3,-3257.4000000000000,328
202204,PAK,4,4,-1229.6000000000000,136
202204,PAK,4,5,-30,6
202204,PAK,3,5,-4,2
202204,PAN,3,2,-26,4
202204,PER,4,1,-12,3
202204,PER,3,1,-5.8,1
202204,PHL,4,4,-80.2,12
202204,PHL,3,2,-331.5,51
202204,PHL,4,3,-293.5,30
202204,PHL,4,5,-25,5
202204,PHL,3,3,-30,6
202204,PHL,3,4,-26,10
202204,PHL,4,1,-50,12
202204,PHL,3,1,-30,6
202204,PRK,3,3,-7,1
202204,PRK,4,5,-25,5
202204,PRK,4,4,-5,1
202204,PRK,4,3,-100,10
202204,PRK,4,1,-76,15
202204,PRK,3,1,-11.6,2
202204,PRK,2,5,-6,3
202204,PRT,4,1,-7,1
202204,PRT,4,5,-10,2
202204,QAT,4,4,-10,2
202204,QAT,4,1,-8,2
202204,QAT,4,3,-50,5
202204,RUS,1,5,-2.4,8
202204,RUS,3,1,-78.00000000000000,14
202204,RUS,3,3,-204,34
202204,RUS,1,3,-1.8000000000000000,6
202204,RUS,3,2,-75.5,12
202204,RUS,4,5,-205,41
202204,RUS,4,4,-175.20000000000000,28
202204,RUS,3,5,-12,3
202204,RUS,4,1,-896,127
202204,RUS,4,2,-75,15
202204,RUS,4,3,-1168.3000000000000,124
202204,RUS,3,4,-89,25
202204,RWA,4,4,-197,33
202204,SAU,4,1,-5,1
202204,SAU,3,2,-65,10
202204,SAU,4,4,-116,20
202204,SGP,4,3,-40,4
202204,SGP,4,1,-24,4
202204,SGP,3,3,-7,1
202204,SGP,4,4,-29.4,5
202204,SLE,4,4,-5,1
202204,SOM,4,5,-9.2,1
202204,SRB,4,3,-20,2
202204,SRB,4,1,-24,6
202204,SRB,3,2,-15,3
202204,SWE,4,3,-30,3
202204,SYR,4,3,-20,2
202204,SYR,1,3,-0.6,2
202204,TGO,4,3,-10,1
202204,THA,3,3,-14,2
202204,THA,4,3,-14.4,2
202204,THA,4,1,-20,5
202204,THA,3,2,-125,20
202204,THA,3,1,-5,1
202204,THA,4,5,-24.2,4
202204,TJK,4,3,-57.6,8
202204,TUR,4,3,-60,6
202204,TUR,4,4,-10,2
202204,UGA,4,4,-20,4
202204,UGA,4,3,-20,2
202204,UKR,3,2,-23,4
202204,UKR,4,2,-90,18
202204,UKR,4,4,-44.4,5
202204,UKR,3,3,-107,21
202204,UKR,4,1,-162,29
202204,UKR,4,5,-26.2,5
202204,UKR,3,4,-4,2
202204,UKR,1,3,-6,20
202204,UKR,4,3,-531,54
202204,UKR,2,5,-4,2
202204,UKR,3,1,-26.6,5
202204,USA,1,3,-5.700000000000000,19
202204,USA,3,1,-121.00000000000000,21
202204,USA,3,3,-220,35
202204,USA,4,2,-190,38
202204,USA,4,5,-527,97
202204,USA,4,1,-526,102
202204,USA,3,4,-87,36
202204,USA,3,2,-538.5,89
202204,USA,4,3,-3552.2,361
202204,USA,3,5,-15,3
202204,USA,4,4,-1399.8000000000000,242
202204,VNM,4,4,-57.2,11
202204,VNM,4,3,-168,17
202204,VNM,3,2,-19.5,3
202204,VNM,4,5,-80,16
202204,ZAF,4,4,-25,5
202204,ZAF,4,3,-10,1
202204,ZMB,4,4,-15,3
202204,ZMB,2,5,-8,4
202204,ZMB,4,3,-54,6
202204,ZWE,4,3,-50,5
202204,ZWE,4,1,-5,1
202204,ZWE,4,4,-20,4
202204,ZWE,3,3,-7,1
202205,AFG,3,3,-16,4
202205,AFG,4,5,-38.4,6
202205,AFG,4,3,-158.5,16
202205,AFG,4,1,-8,2
202205,AFG,4,4,-56,10
202205,AFG,3,2,-44,8
202205,AFG,3,1,-15,3
202205,ARG,4,3,-50,5
202205,ARG,3,4,-6,3
202205,ARG,3,2,-39,6
202205,AUS,1,2,-0.9000000000000000,3
202205,AUS,1,5,-3.3,11
202205,AUS,4,1,-275,52
202205,AUS,4,3,-791,82
202205,AUS,3,1,-46.6,9
202205,AUS,4,5,-248.4,48
202205,AUS,3,2,-127,23
202205,AUS,3,4,-71,19
202205,AUS,3,5,-8,2
202205,AUS,4,4,-277,45
202205,AUS,2,3,-30,15
202205,AUS,3,3,-86,18
202205,AUT,4,1,-14,2
202205,AZE,4,4,-10,2
202205,BEL,4,5,-5,1
202205,BEL,3,3,-7,1
202205,BGD,3,4,-4,2
202205,BGD,4,4,-9.5,1
202205,BGD,4,3,-85.5,9
202205,BLR,4,1,-12,2
202205,BLR,4,3,-9,1
202205,BRA,4,1,-8,1
202205,BRA,4,3,-9.5,1
202205,BRA,4,5,-35,7
202205,BRN,3,2,-26,4
202205,BRN,4,3,-264.90000000000000,33
202205,BRN,3,1,-5,1
202205,BRN,4,1,-8,2
202205,BRN,3,3,-14,2
202205,BRN,4,4,-51,7
202205,BRN,4,5,-35,7
202205,CAN,3,2,-13,2
202205,CAN,4,3,-138.8,15
202205,CAN,4,2,-50,10
202205,CAN,4,4,-420,77
202205,CAN,3,4,-4,2
202205,CAN,4,5,-665,133
202205,CAN,4,1,-188,37
202205,CAN,3,3,-14,2
202205,CAN,3,1,-11.6,2
202205,CHE,4,2,-5,1
202205,CHE,4,1,-14,2
202205,CHE,4,5,-30,6
202205,CHE,4,4,-20,4
202205,CHE,3,1,-5.8,1
202205,CHE,4,3,-130,13
202205,CHL,4,1,-30,6
202205,CHL,4,4,-10,2
202205,CHL,4,3,-10,1
202205,COD,3,4,-15,3
202205,COD,4,3,-20,2
202205,CUB,4,5,-5,1
202205,CUB,4,3,-20,2
202205,CUB,4,4,-9.5,1
202205,CYM,4,4,-5,1
202205,CZE,3,4,-68,19
202205,DEU,4,3,-129,13
202205,DEU,4,1,-16,2
202205,DEU,4,4,-45,5
202205,DEU,3,2,-6.5,1
202205,DJI,3,3,-14,2
202205,EGY,4,3,-40,4
202205,EGY,4,4,-60,12
202205,ESP,4,5,-10,2
202205,ESP,4,3,-20,2
202205,ETH,4,3,-90,9
202205,FJI,4,1,-21,3
202205,FJI,3,3,-7,1
202205,FJI,3,4,-10,2
202205,FJI,4,4,-10,2
202205,FJI,4,3,-96.5,10
202205,FRA,4,4,-10,2
202205,FRA,4,3,-117,12
202205,FRA,3,2,-42.5,7
202205,FRA,3,3,-12,3
202205,FRA,3,4,-8,4
202205,FRA,4,1,-12,2
202205,FSM,3,3,-14,2
202205,GBR,3,4,-5,1
202205,GBR,4,5,-145,29
202205,GBR,4,1,-40,6
202205,GBR,4,4,-113,21
202205,GBR,3,3,-4,2
202205,GBR,4,3,-455.9,47
202205,GHA,4,5,-15,3
202205,GRC,4,3,-45,5
202205,GRC,4,4,-20,4
202205,GRC,3,2,-13,2
202205,HKG,4,4,-40,8
202205,HUN,4,3,-40,4
202205,HUN,4,5,-10,2
202205,HUN,3,2,-19.5,3
202205,IDN,4,4,-15,3
202205,IDN,4,1,-40,9
202205,IDN,4,3,-90,9
202205,IDN,4,5,-5,1
202205,IND,4,3,-261.9,27
202205,IND,4,4,-108.80000000000000,20
202205,IND,3,4,-14,7
202205,IND,4,1,-4,1
202205,IND,4,5,-30,6
202205,IND,3,3,-7,1
202205,IRL,4,3,-20,2
202205,IRL,3,4,-8,4
202205,IRN,3,4,-20,4
202205,IRN,4,1,-144,18
202205,IRN,3,5,-8,2
202205,IRN,4,4,-20,4
202205,IRN,3,2,-13,2
202205,IRN,4,3,-48.5,5
202205,IRQ,4,5,-15,3
202205,IRQ,4,3,-40,4
202205,ISR,4,5,-5,1
202205,ISR,4,3,-40,4
202205,ISR,4,4,-21.6,3
202205,ITA,3,3,-35,5
202205,ITA,4,3,-19,2
202205,ITA,4,1,-8,2
202205,ITA,4,5,-15,3
202205,JPN,4,3,-1553,167
202205,JPN,4,5,-70,14
202205,JPN,3,5,-14,5
202205,JPN,3,3,-87,13
202205,JPN,4,1,-20,4
202205,JPN,3,4,-34,17
202205,JPN,4,4,-221.60000000000000,34
202205,JPN,4,2,-5,1
202205,JPN,3,2,-67,10
202205,KAZ,4,5,-15,3
202205,KAZ,3,2,-13,2
202205,KAZ,4,3,-9,1
202205,KEN,4,5,-10,2
202205,KEN,4,4,-5,1
202205,KEN,4,3,-20,2
202205,KGZ,4,4,-15,3
202205,KGZ,4,3,-28.8,4
202205,KGZ,4,5,-23.4,3
202205,KHM,4,3,-128.10000000000000,14
202205,KHM,4,4,-10,2
202205,KHM,4,1,-16,4
202205,KOR,4,5,-15,3
202205,KOR,3,2,-39,6
202205,KOR,4,3,-552.3,58
202205,KOR,3,3,-21,3
202205,KOR,3,4,-35,7
202205,KOR,4,4,-44.4,8
202205,KOR,4,1,-159,25
202205,KOR,3,1,-34.8,6
202205,LAO,4,3,-19,2
202205,LAO,3,2,-39,6
202205,LBR,4,4,-10,2
202205,LKA,4,1,-92,17
202205,LKA,4,3,-68,7
202205,LKA,4,5,-20,4
202205,LKA,4,4,-45,8
202205,LTU,4,1,-4,1
202205,LTU,4,3,-20,2
202205,LUX,3,2,-6.5,1
202205,MAR,3,2,-13,2
202205,MEX,4,5,-10,2
202205,MEX,4,3,-59.5,6
202205,MLT,4,3,-10,1
202205,MMR,4,3,-27,3
202205,MMR,4,4,-20,3
202205,MMR,4,1,-8,2
202205,MNG,4,3,-127,13
202205,MYS,4,1,-20,3
202205,MYS,4,4,-20,4
202205,MYS,4,3,-30,3
202205,MYS,4,5,-20,4
202205,NAM,4,3,-20,2
202205,NAM,3,2,-26,4
202205,NAM,4,4,-15,3
202205,NAM,3,3,-7,1
202205,NAM,3,5,-8,2
202205,NGA,4,3,-20,2
202205,NGA,4,4,-40,8
202205,NGA,3,2,-6.5,1
202205,NLD,4,1,-72,18
202205,NLD,3,4,-4,2
202205,NLD,4,3,-30,3
202205,NOR,4,4,-10,2
202205,NOR,3,2,-13,2
202205,NPL,4,4,-40,8
202205,NPL,4,3,-156.7,16
202205,NPL,4,1,-28,7
202205,NPL,4,5,-45,9
202205,NZL,3,2,-13,2
202205,NZL,4,4,-95.5,15
202205,NZL,4,1,-35,7
202205,NZL,4,5,-45,9
202205,NZL,4,3,-118.5,12
202205,NZL,3,4,-22,5
202205,NZL,3,1,-17.4,3
202205,PAK,3,4,-64,32
202205,PAK,4,3,-2770.4,282
202205,PAK,4,1,-88,22
202205,PAK,3,2,-45.5,7
202205,PAK,3,5,-2,1
202205,PAK,4,4,-784.6,86
202205,PAK,3,3,-136,28
202205,PAK,4,5,-24.2,4
202205,PHL,3,2,-120,20
202205,PHL,4,5,-125,25
202205,PHL,4,4,-118,18
202205,PHL,3,3,-7,1
202205,PHL,3,4,-36,15
202205,PHL,4,3,-288.5,29
202205,PHL,3,1,-15,3
202205,PHL,4,1,-44,11
202205,POL,3,4,-15,3
202205,POL,4,4,-39,7
202205,POL,4,3,-36,4
202205,PRK,4,3,-810.4,82
202205,PRK,4,4,-33,5
202205,PRK,3,4,-5,1
202205,PRK,4,1,-194,27
202205,PRK,3,3,-63,9
202205,PRK,4,5,-105,21
202205,PRK,3,1,-31.6,6
202205,PRT,4,1,-5,1
202205,PRT,4,4,-5,1
202205,QAT,4,1,-7,1
202205,RUS,4,5,-319.4,58
202205,RUS,3,4,-25,11
202205,RUS,4,2,-20,4
202205,RUS,4,3,-1751.4000000000000,186
202205,RUS,1,5,-1.8000000000000000,6
202205,RUS,4,1,-486,78
202205,RUS,3,5,-4,1
202205,RUS,3,3,-93,19
202205,RUS,3,2,-45.5,7
202205,RUS,2,3,-6,3
202205,RUS,3,1,-35.4,7
202205,RUS,4,4,-173.60000000000000,29
202205,RWA,4,3,-40,4
202205,SAU,4,3,-40,4
202205,SAU,4,4,-28,4
202205,SDN,4,3,-19,2
202205,SGP,4,4,-70,12
202205,SGP,4,3,-40,4
202205,SGP,4,1,-40,7
202205,SGP,4,5,-5,1
202205,SLE,4,4,-5,1
202205,SRB,3,2,-5,1
202205,SRB,4,3,-14.4,2
202205,SWE,4,3,-10,1
202205,SWE,4,5,-15,3
202205,SYR,4,3,-20,2
202205,TCD,4,4,-18,2
202205,THA,3,2,-39,6
202205,THA,4,4,-5,1
202205,THA,4,1,-7,1
202205,THA,4,3,-28.5,3
202205,TJK,4,4,-24.5,4
202205,TJK,3,2,-13,2
202205,TJK,4,3,-20,2
202205,TUR,4,3,-10,1
202205,TUR,4,4,-10,2
202205,TZA,4,4,-5,1
202205,UKR,4,4,-17.2,3
202205,UKR,4,5,-20,4
202205,UKR,3,4,-4,2
202205,UKR,3,3,-49,7
202205,UKR,3,2,-32.5,5
202205,UKR,4,3,-321.1,35
202205,UKR,3,1,-10,2
202205,UKR,4,1,-72,13
202205,USA,3,3,-375,75
202205,USA,4,4,-1328.5,238
202205,USA,4,1,-665,121
202205,USA,3,4,-83,37
202205,USA,4,5,-499.40000000000000,94
202205,USA,3,5,-4,1
202205,USA,1,5,-0.3,1
202205,USA,3,2,-395.5,65
202205,USA,4,2,-90,18
202205,USA,3,1,-128.6,25
202205,USA,4,3,-5619.600000000000,574
202205,UZB,4,4,-5,1
202205,VNM,4,1,-43,7
202205,VNM,4,4,-25,5
202205,VNM,4,5,-110,22
202205,VNM,4,3,-227,23
202205,VNM,3,2,-34.5,5
202205,VUT,4,3,-38,4
202205,VUT,4,4,-10,2
202205,ZAF,3,2,-19.5,3
202205,ZMB,4,4,-14.4,2
202205,ZMB,4,1,-8,2
202205,ZWE,4,3,-50,5
202206,AFG,3,2,-19.5,3
202206,AFG,4,3,-98,10
202206,AFG,3,4,-18,9
202206,AFG,4,4,-29,5
202206,ARE,4,4,-5,1
202206,ARE,4,1,-28,4
202206,ARG,4,3,-20,2
202206,ARG,3,2,-39,6
202206,ARM,4,3,-45,5
202206,AUS,3,5,-20,4
202206,AUS,4,4,-353,64
202206,AUS,1,5,-0.3,1
202206,AUS,2,3,-8,4
202206,AUS,4,1,-459,73
202206,AUS,3,2,-122.5,20
202206,AUS,4,3,-575,58
202206,AUS,4,5,-275,55
202206,AUS,3,1,-50.8,10
202206,AUS,4,2,-15,3
202206,AUS,3,4,-28,14
202206,AUS,3,3,-72,16
202206,AUT,3,1,-5,1
202206,BEL,4,3,-59,6
202206,BEL,4,4,-15,3
202206,BEL,4,1,-32,4
202206,BEL,3,2,-13,2
202206,BEL,3,4,-10,5
202206,BGD,4,3,-98,10
202206,BGD,3,2,-45.5,7
202206,BGD,4,1,-4,1
202206,BLR,4,4,-5,1
202206,BLR,4,1,-4,1
202206,BRA,4,3,-20,2
202206,BRA,3,3,-2,1
202206,BRA,3,2,-19.5,3
202206,BRN,3,2,-32.5,5
202206,BRN,4,3,-302.20000000000000,32
202206,BRN,2,5,-8,4
202206,BRN,4,4,-33.8,5
202206,BRN,3,1,-5,1
202206,BRN,4,5,-85,17
202206,CAN,4,5,-80,16
202206,CAN,4,3,-154.3,18
202206,CAN,3,4,-26,13
202206,CAN,4,1,-116,21
202206,CAN,3,3,-21,3
202206,CAN,4,4,-388.20000000000000,52
202206,CAN,4,2,-30,6
202206,CAN,3,2,-46.5,11
202206,CHE,4,3,-10,1
202206,CHE,4,4,-30,4
202206,CHE,3,3,-7,1
202206,CHE,3,1,-5,1
202206,CHE,3,2,-32.5,5
202206,CHL,4,1,-4,1
202206,CHL,4,3,-20,2
202206,COG,4,4,-5,1
202206,CUB,3,2,-19.5,3
202206,DEU,3,4,-4,2
202206,DEU,4,2,-10,2
202206,DEU,4,4,-10,2
202206,DEU,3,3,-2,1
202206,DEU,4,3,-63,7
202206,DJI,4,4,-20,4
202206,DJI,4,3,-61.6,7
202206,DNK,3,4,-5,1
202206,DNK,4,3,-50,5
202206,DOM,4,3,-30,3
202206,DOM,4,4,-5,1
202206,ECU,4,3,-20,2
202206,EGY,4,3,-20,2
202206,EGY,4,4,-45,9
202206,ESP,4,3,-49,5
202206,ESP,3,3,-14,2
202206,ESP,4,4,-5,1
202206,ESP,3,1,-35,7
202206,ESP,3,4,-25,5
202206,EST,4,4,-80,16
202206,FIN,4,5,-5,1
202206,FIN,4,1,-12,3
202206,FJI,3,1,-10,2
202206,FRA,4,1,-42,6
202206,FRA,1,5,-1.2,4
202206,FRA,4,4,-15,3
202206,FRA,4,3,-510,51
202206,FRA,4,5,-25,5
202206,FRA,3,2,-19.5,4
202206,FRA,3,4,-10,2
202206,FSM,3,2,-13,2
202206,FSM,3,3,-49,7
202206,GBR,1,5,-2.1000000000000000,7
202206,GBR,4,1,-107,19
202206,GBR,3,3,-18,4
202206,GBR,4,5,-135,27
202206,GBR,3,2,-51,9
202206,GBR,3,1,-22.4,4
202206,GBR,4,2,-10,2
202206,GBR,3,4,-38,10
202206,GBR,4,4,-99.5,19
202206,GBR,4,3,-775,78
202206,GHA,4,4,-10,2
202206,GHA,4,3,-20,2
202206,GRC,4,3,-59.5,6
202206,GRC,4,4,-15,3
202206,GUY,4,4,-10,2
202206,HUN,4,3,-10,1
202206,IDN,4,5,-5,1
202206,IDN,3,2,-52,8
202206,IDN,4,4,-20,4
202206,IDN,4,1,-16,2
202206,IDN,3,4,-15,3
202206,IDN,3,3,-7,1
202206,IND,4,3,-136,14
202206,IND,3,3,-18,4
202206,IND,4,5,-35,7
202206,IND,4,1,-8,2
202206,IND,4,2,-5,1
202206,IND,4,4,-164.6,30
202206,IND,3,4,-2,1
202206,IND,3,1,-5,1
202206,IRL,3,2,-12,3
202206,IRL,4,3,-19.5,2
202206,IRL,4,5,-15,3
202206,IRN,4,1,-148,19
202206,IRN,3,4,-10,2
202206,IRN,4,5,-55,11
202206,IRN,3,1,-17.4,3
202206,IRN,4,3,-38,4
202206,IRQ,3,3,-14,2
202206,ISR,4,1,-12,3
202206,ISR,3,2,-52,8
202206,ISR,3,4,-55,11
202206,ISR,3,3,-14,2
202206,ITA,3,2,-12,3
202206,ITA,4,5,-9.2,1
202206,ITA,4,3,-47.5,5
202206,JAM,4,4,-5,1
202206,JOR,4,4,-5,1
202206,JPN,4,4,-214.20000000000000,35
202206,JPN,3,2,-148.5,24
202206,JPN,4,1,-20,4
202206,JPN,4,2,-20,4
202206,JPN,3,4,-12,6
202206,JPN,3,3,-77,11
202206,JPN,1,3,-0.9000000000000000,3
202206,JPN,4,5,-55,11
202206,JPN,4,3,-685.5000000000000,74
202206,KAZ,4,4,-10,2
202206,KAZ,4,1,-35,5
202206,KEN,3,2,-16,4
202206,KEN,4,3,-20,2
202206,KEN,3,4,-6,3
202206,KEN,4,5,-27.600000000000000,3
202206,KGZ,4,4,-175,35
202206,KGZ,4,3,-7.2,1
202206,KHM,4,1,-48,9
202206,KHM,4,4,-78.8,14
202206,KHM,4,3,-33.4,4
202206,KOR,3,4,-8,4
202206,KOR,4,3,-194.4,20
202206,KOR,4,1,-52,7
202206,KOR,4,5,-10,2
202206,KOR,3,1,-15,3
202206,KOR,4,4,-26.6,4
202206,KOR,3,2,-32.5,5
202206,KOR,3,3,-7,1
202206,LAO,4,4,-85,17
202206,LAO,4,3,-40,4
202206,LKA,4,4,-10,2
202206,LKA,4,1,-44,11
202206,LKA,3,2,-91,14
202206,LKA,4,3,-40,4
202206,LKA,4,5,-27.600000000000000,3
202206,LKA,3,4,-4,2
202206,LTU,3,1,-11.6,2
202206,LTU,4,1,-48,7
202206,LUX,3,2,-12,3
202206,MEX,3,1,-10,2
202206,MEX,4,3,-19,2
202206,MLT,4,4,-45,9
202206,MMR,4,4,-30,3
202206,MMR,4,3,-79,8
202206,MMR,3,3,-7,1
202206,MMR,3,2,-71.5,11
202206,MNG,4,3,-9.5,1
202206,MNG,3,2,-6.5,1
202206,MWI,3,1,-5.8,1
202206,MWI,4,1,-4,1
202206,MWI,4,4,-85,17
202206,MWI,3,2,-45.5,7
202206,MWI,3,4,-2,1
202206,MYS,4,1,-24,6
202206,MYS,3,4,-4,2
202206,MYS,3,3,-21,3
202206,MYS,4,4,-25,5
202206,MYS,3,2,-39,6
202206,MYS,4,5,-10,2
202206,MYS,4,3,-69,7
202206,NAM,3,2,-13,2
202206,NER,4,4,-63,7
202206,NGA,4,4,-60,8
202206,NLD,3,2,-13,2
202206,NPL,3,2,-19.5,3
202206,NPL,4,1,-32,8
202206,NPL,4,3,-9.5,1
202206,NPL,4,2,-10,2
202206,NPL,4,4,-75,15
202206,NZL,3,2,-19.5,3
202206,NZL,4,4,-43.8,7
202206,NZL,4,3,-130,13
202206,NZL,3,4,-2,1
202206,NZL,3,3,-7,1
202206,PAK,3,4,-24,12
202206,PAK,4,3,-689,70
202206,PAK,3,2,-21,4
202206,PAK,4,4,-258.8,31
202206,PAK,4,5,-20,4
202206,PAK,4,1,-24,6
202206,PAK,3,1,-50,10
202206,PAK,3,3,-20,5
202206,PER,3,2,-6.5,1
202206,PER,4,3,-59,6
202206,PHL,3,3,-28,4
202206,PHL,2,5,-2,1
202206,PHL,3,2,-916,144
202206,PHL,4,2,-40,8
202206,PHL,1,3,-0.6,2
202206,PHL,4,5,-360,72
202206,PHL,3,4,-60,24
202206,PHL,4,1,-166,25
202206,PHL,4,3,-159.5,16
202206,PHL,4,4,-134.3,21
202206,PNG,4,4,-25,5
202206,PNG,4,3,-60,6
202206,POL,4,3,-10,1
202206,PRK,4,5,-15,3
202206,PRK,4,4,-5,1
202206,PRK,3,1,-34.8,6
202206,PRK,4,1,-182,24
202206,PRK,4,3,-213.4,25
202206,PRT,4,4,-5,1
202206,QAT,4,3,-50,5
202206,RUS,4,1,-446,67
202206,RUS,4,4,-135.2,20
202206,RUS,4,3,-2099.1,218
202206,RUS,3,5,-5,1
202206,RUS,1,3,-1.2,4
202206,RUS,3,3,-60,10
202206,RUS,3,2,-77,13
202206,RUS,4,5,-350,70
202206,RUS,3,1,-115.40000000000000,21
202206,RUS,4,2,-5,1
202206,RWA,4,4,-15,3
202206,SAU,4,2,-5,1
202206,SAU,4,4,-9,1
202206,SAU,3,1,-10,2
202206,SAU,4,1,-12,3
202206,SAU,3,2,-27.5,5
202206,SAU,4,3,-7.2,1
202206,SDN,4,4,-40,8
202206,SGP,4,3,-83.5,10
202206,SGP,4,5,-20,4
202206,SGP,3,2,-54.5,10
202206,SGP,3,3,-28,4
202206,SGP,3,4,-5,1
202206,SGP,4,4,-10,2
202206,SGP,4,1,-12,2
202206,SOM,4,3,-20,2
202206,SWE,3,2,-19.5,3
202206,SWE,4,2,-10,2
202206,SWE,3,5,-32,8
202206,SWE,4,4,-10,2
202206,SWE,4,1,-10,2
202206,SWE,4,5,-15,3
202206,THA,4,4,-29.4,5
202206,THA,4,3,-27.2,3
202206,THA,4,1,-43,9
202206,THA,3,2,-13,2
202206,TUN,4,4,-20,4
202206,TUR,4,3,-30,3
202206,TZA,4,4,-39,6
202206,UGA,4,4,-5,1
202206,UGA,4,5,-18.4,2
202206,UKR,3,3,-56,8
202206,UKR,4,3,-284.2,29
202206,UKR,3,2,-6.5,1
202206,UKR,3,4,-46,14
202206,UKR,3,1,-5,1
202206,UKR,4,1,-152,25
202206,UKR,4,5,-5,1
202206,UKR,4,2,-20,4
202206,UKR,1,3,-0.6,2
202206,USA,3,2,-276.5,50
202206,USA,3,5,-16,5
202206,USA,1,3,-1.2,4
202206,USA,3,4,-92,34
202206,USA,4,3,-4512.8,455
202206,USA,1,5,-1.2,4
202206,USA,3,3,-384,67
202206,USA,4,4,-1131.6000000000000,196
202206,USA,4,1,-600,103
202206,USA,4,2,-100,20
202206,USA,3,1,-83.2,16
202206,USA,4,5,-665.2000000000000,128
202206,UZB,4,4,-30,6
202206,VEN,4,3,-40,4
202206,VEN,4,5,-27.600000000000000,3
202206,VNM,4,2,-10,2
202206,VNM,3,2,-39,6
202206,VNM,3,4,-6,3
202206,VNM,4,4,-37.2,7
202206,VNM,2,5,-2,1
202206,VNM,4,3,-433.7,44
202206,VNM,3,3,-14,2
202206,VNM,4,5,-75,15
202206,ZAF,4,3,-10,1
202206,ZMB,4,4,-70,14
202206,ZMB,4,5,-52.600000000000000,8
202206,ZWE,4,3,-36,4
202206,ZWE,4,5,-25,5
202206,ZWE,4,1,-8,1
202207,AFG,4,3,-40,4
202207,AFG,4,4,-31.6,5
202207,ARE,4,4,-19.4,3
202207,ARM,4,3,-10,1
202207,ARM,4,1,-20,3
202207,AUS,4,4,-299.2,55
202207,AUS,3,4,-12,3
202207,AUS,3,3,-53,9
202207,AUS,4,2,-5,1
202207,AUS,4,1,-296,42
202207,AUS,1,3,-0.3,1
202207,AUS,4,5,-250,50
202207,AUS,3,1,-136.2,25
202207,AUS,4,3,-723.7,73
202207,AUS,3,5,-4,1
202207,AUS,3,2,-70.5,12
202207,BEL,3,3,-11,3
202207,BEL,4,4,-5,1
202207,BGD,4,4,-10,2
202207,BGD,3,2,-19.5,3
202207,BGD,4,3,-40,4
202207,BLR,4,1,-8,2
202207,BLR,3,2,-13,2
202207,BRA,4,5,-5,1
202207,BRA,4,4,-5,1
202207,BRA,4,3,-21.6,3
202207,BRN,3,1,-5,1
202207,BRN,3,2,-39,6
202207,BRN,4,3,-446.00000000000000,49
202207,BRN,3,3,-21,3
202207,BRN,4,4,-20,4
202207,BRN,4,5,-34.2,6
202207,CAN,4,3,-40,4
202207,CAN,4,1,-56,7
202207,CAN,4,4,-568,104
