SOURCEURL,GLOBALEVENTID,MonthYear,QuadClass,Actor1CountryCode,Actor2CountryCode,SubEventType,GoldsteinScale
https://www.98cool.ca/2022/04/08/zelenskyy-says-russian-soldiers-attacking-civilians-instead-of-soldiers/,1038479324,202204,4,RUS,UKR,3,-10.0
https://www.wamc.org/new-york-news/2022-04-07/sen-gillibrand-on-justice-jackson-ukraine-postal-banking-and-what-the-true-misses-about-her-grandmother,1038307005,202204,4,RUS,UKR,3,-10.0
https://hotair.com/ed-morrissey/2022/04/08/ukraine-at-least-30-dead-after-russian-missile-attack-on-evacuees-at-train-hub-n460906,1038434988,202204,4,RUS,UKR,3,-10.0
https://hotair.com/ed-morrissey/2022/04/08/ukraine-at-least-30-dead-after-russian-missile-attack-on-evacuees-at-train-hub-n460906,1038434989,202204,4,RUS,UKR,3,-10.0
https://www.mirror.co.uk/news/politics/boris-johnson-condemns-russias-war-26670272,1038427736,202204,4,RUS,UKR,3,-10.0
https://en.interfax.com.ua/news/general/822517.html,1038482439,202204,4,RUS,UKR,3,-10.0
https://newsbusters.org/blogs/nb/nicholas-fondacaro/2022/04/07/wounded-fox-news-reporter-gives-condition-remembers-slain,1038339959,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/ukraine-is-losing-several-s-300-anti-air-launchers-a-week-but-it-still-has-hundreds-left/ar-AAW04ja,1038395502,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/ukraine-is-losing-several-s-300-anti-air-launchers-a-week-but-it-still-has-hundreds-left/ar-AAW04ja,1038395504,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/ukraine-is-losing-several-s-300-anti-air-launchers-a-week-but-it-still-has-hundreds-left/ar-AAW04ja,1038395524,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/human-rights-vote-at-un-highlights-stark-divisions-over-russia/ar-AAVZ6kM,1038307004,202204,4,RUS,UKR,3,-10.0
https://www.news24.com/news24/World/News/uk-sending-ukraine-high-grade-weaponry-after-station-attack-20220408,1038459413,202204,4,RUS,UKR,3,-10.0
https://www.news24.com/news24/World/News/uk-sending-ukraine-high-grade-weaponry-after-station-attack-20220408,1038459414,202204,4,RUS,UKR,3,-10.0
https://www.thesun.co.uk/news/18212337/colonel-killed-ukraine-corpses-rot-battlefield/,1038468593,202204,4,RUS,UKR,3,-10.0
https://www.finanznachrichten.de/nachrichten-2022-04/55735653-dozens-killed-in-russian-missile-attack-on-ukraine-train-station-020.htm,1038403785,202204,4,RUS,UKR,3,-10.0
https://www.voanews.com/a/nato-pledges-new-weapons-for-ukraine-with-strong-sense-of-urgency-/6520458.html,1038318602,202204,4,RUS,UKR,3,-10.0
https://finance.yahoo.com/news/russian-troops-retreat-northern-ukraine-055847094.html,1038346071,202204,4,RUS,UKR,3,-10.0
https://www.theadvocate.com/baton_rouge/opinion/our_views/article_e924d1dc-b4f5-11ec-9fa5-678391e6b769.html,1038388877,202204,4,RUS,UKR,3,-10.0
https://ewn.co.za/2022/04/08/35-killed-in-train-station-strike-as-civilians-flee-east-ukraine,1038406177,202204,4,RUS,UKR,3,-10.0
https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_5fb5df18e5020261132100162e5ed817,1038439214,202204,4,RUS,UKR,3,-10.0
https://www.veteranstoday.com/2022/04/08/the-daily-and-bestial-terror-mass-murder-of-russians-living-in-ukraine-hushed-up-by-the-west-author-murdered/,1038442676,202204,4,RUS,UKR,3,-10.0
https://www.yourdemocracy.net.au/drupal/node/43593,1038335436,202204,4,RUS,UKR,3,-10.0
https://www.stltoday.com/business/live-updates-first-bushmaster-vehicle-is-headed-to-ukraine/article_f9c2497b-a39d-5b14-88fd-c9eff9f6d6d9.html,1038323642,202204,4,RUS,UKR,3,-10.0
https://www.stltoday.com/business/live-updates-first-bushmaster-vehicle-is-headed-to-ukraine/article_f9c2497b-a39d-5b14-88fd-c9eff9f6d6d9.html,1038323646,202204,4,RUS,UKR,3,-10.0
https://www.mymotherlode.com/news/national/us-government/2462605/live-updates-russia-ukraine-war-2.html,1038301861,202204,4,RUS,UKR,3,-10.0
https://www.mymotherlode.com/news/national/us-government/2462605/live-updates-russia-ukraine-war-2.html,1038301868,202204,4,RUS,UKR,3,-10.0
https://www.greensburgdailynews.com/news/nation_world/live-updates-first-bushmaster-vehicle-is-headed-to-ukraine/article_01dd7dae-e3b9-5b94-8cea-a6fa7955b381.html,1038325089,202204,4,RUS,UKR,3,-10.0
https://www.middletownpress.com/news/article/Live-Updates-Russia-Ukraine-War-17063242.php,1038486415,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467264,202204,4,RUS,UKR,3,-10.0
https://americanmilitarynews.com/2022/04/ukraine-forces-say-they-defeated-elite-russian-armored-brigade/,1038425320,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467265,202204,4,RUS,UKR,3,-10.0
https://gazette.com/news/us-world/u-s-believes-russia-used-short-range-ballistic-missile-in-railway-station-strike--u/article_4dda1669-1a14-57df-bc57-c4f5d595838c.html,1038458012,202204,4,RUS,UKR,3,-10.0
https://www.balloon-juice.com/2022/04/07/war-for-ukraine-update-43-russia-seems-to-be-preparing-to-attack-everywhere-in-the-east-and-south-of-ukraine/,1038329465,202204,4,RUS,UKR,3,-10.0
https://www.dailyrecord.co.uk/news/uk-world-news/russian-missile-strike-crowded-ukraine-26666004,1038386533,202204,4,RUS,UKR,3,-10.0
https://www.haaretz.com/world-news/europe/over-30-killed-in-russian-strike-on-ukrainian-train-station-rail-company-says-1.10729455,1038386534,202204,4,RUS,UKR,3,-10.0
https://www.itv.com/news/2022-04-08/russia-fully-withdraws-from-north-ukraine-to-prepare-for-new-eastern-offensive,1038442675,202204,4,RUS,UKR,3,-10.0
https://www.ctvnews.ca/world/ukrainian-villagers-count-dead-after-weeks-confined-in-school-basement-1.5853651,1038372948,202204,4,RUS,UKR,3,-10.0
https://www.ctvnews.ca/world/ukrainian-villagers-count-dead-after-weeks-confined-in-school-basement-1.5853651,1038372949,202204,4,RUS,UKR,3,-10.0
https://www.washingtonpost.com/world/2022/04/08/russia-war-dead-soldiers-bodies/,1038353526,202204,4,RUS,UKR,3,-10.0
https://www.washingtonpost.com/world/2022/04/08/russia-war-dead-soldiers-bodies/,1038353527,202204,4,RUS,UKR,3,-10.0
https://www.parisguardian.com/news/272461586/kremlin-hopes-operation-in-ukraine-ends-in-coming-days,1038317318,202204,4,RUS,UKR,3,-10.0
https://www.aa.com.tr/en/world/anadolu-agencys-morning-briefing-april-8-2022/2558355,1038333488,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308748,202204,4,RUS,UKR,3,-10.0
https://www.aol.com/news/dozens-civilians-killed-russian-attack-112317671.html,1038485158,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-gb/news/world/ukraine-news-live-zelensky-says-borodyanka-atrocities-worse-than-bucha-as-more-sanctions-slapped-on-russia/ar-AAVZolS,1038334614,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-kremlin-reacts-to-attack-on-kramatorsk-railway-station/ar-AAVZTXM,1038407241,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467202,202204,4,RUS,UKR,3,-10.0
https://www.dailyherald.com/article/20220407/news/304079964/,1038307002,202204,4,RUS,UKR,3,-10.0
https://www.dailyherald.com/article/20220407/news/304079964/,1038307024,202204,4,RUS,UKR,3,-10.0
https://www.cbc.ca/news/world/ukarine-bucha-germany-russia-civilians-killed-1.6412271,1038302073,202204,4,RUS,UKR,3,-10.0
https://www.lmtonline.com/business/article/Live-updates-Russian-missiles-strike-oil-plant-17054063.php,1038304950,202204,4,RUS,UKR,3,-10.0
https://www.lmtonline.com/business/article/Live-updates-Russian-missiles-strike-oil-plant-17054063.php,1038304969,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308747,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308749,202204,4,RUS,UKR,3,-10.0
https://www.dailystar.co.uk/news/world-news/russians-discuss-bucha-killings-secret-26663671,1038335567,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/russias-war-dead-belie-its-slogan-that-no-one-is-left-behind/ar-AAVZJ3T,1038356798,202204,4,RUS,UKR,3,-10.0
http://saharareporters.com/2022/04/08/civilians-eastern-ukraine-flee-brace-redoubled-russian-assault,1038386696,202204,4,RUS,UKR,3,-10.0
https://eaworldview.com/2022/04/ukraine-war-russia-significant-troop-losses/,1038391195,202204,4,RUS,UKR,3,-10.0
https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_f6727a6401e2f30e00ee95eae5a23ae7,1038468591,202204,4,RUS,UKR,3,-10.0
https://www.ctvnews.ca/world/ukrainian-villagers-count-dead-after-weeks-confined-in-school-basement-1.5853651,1038372952,202204,4,RUS,UKR,3,-10.0
https://www.algemeiner.com/2022/04/08/do-you-need-to-repeat-every-lie-from-moscow-mikhail-russian-envoy-to-iran-nuclear-talks-receives-dressing-down-over-ukraine/,1038470157,202204,4,RUS,UKR,3,-10.0
https://asianews.network/bucha-massacre-was-a-cynical-false-flag-operation-by-the-ukraine-regime-russia/,1038353545,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/,1038333486,202204,4,RUS,UKR,3,-10.0
https://www.mymotherlode.com/news/east-europe/2464209/un-aid-chief-im-not-optimistic-about-ukraine-ceasefire.html,1038301860,202204,4,RUS,UKR,3,-10.0
https://www.bbc.co.uk/news/world-europe-61029938,1038308740,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308741,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308750,202204,4,RUS,UKR,3,-10.0
https://www.aa.com.tr/en/world/anadolu-agencys-morning-briefing-april-8-2022/2558355,1038333487,202204,4,RUS,UKR,3,-10.0
https://www.dailystar.co.uk/news/world-news/russians-discuss-bucha-killings-secret-26663671,1038335568,202204,4,RUS,UKR,3,-10.0
https://www.telegraph.co.uk/world-news/2022/04/07/fighting-eastern-ukraine-will-like-second-world-war-foreign/,1038340111,202204,4,RUS,UKR,3,-10.0
https://finance.yahoo.com/news/russian-troops-retreat-northern-ukraine-055847094.html,1038346070,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/russias-war-dead-belie-its-slogan-that-no-one-is-left-behind/ar-AAVZJ3T,1038356796,202204,4,RUS,UKR,3,-10.0
https://www.indiatoday.in/world/russia-ukraine-war/story/wagner-mercenaries-russian-soldiers-involved-in-bucha-massacre-ukraine-1935077-2022-04-08,1038376218,202204,4,RUS,UKR,3,-10.0
https://www.rnz.co.nz/news/world/464937/dozens-feared-dead-as-rockets-hit-train-station-in-east-ukraine,1038378452,202204,4,RUS,UKR,3,-10.0
https://www.iwradio.co.uk/news/sky-news/ukraine-war-more-than-30-killed-and-100-wounded-in-russian-rocket-attack-on-kramatorsk-railway-station-local-officials-say/,1038378453,202204,4,RUS,UKR,3,-10.0
https://eaworldview.com/2022/04/ukraine-war-russia-significant-troop-losses/,1038391196,202204,4,RUS,UKR,3,-10.0
https://www.dl-online.com/news/world/ukraine-says-39-killed-in-rocket-strike-on-rail-evacuation-hub,1038393201,202204,4,RUS,UKR,3,-10.0
https://www.wctrib.com/opinion/editorials/american-opinion-no-return-to-normal-for-a-putin-led-russia,1038393205,202204,4,RUS,UKR,3,-10.0
https://www.stripes.com/theaters/europe/2022-04-08/Train-station-strike-in-eastern-Ukraine-takes-brutal-toll-on-civilians-evacuating-5621982.html,1038393217,202204,4,RUS,UKR,3,-10.0
https://www1.cbn.com/cbnnews/world/2022/april/russian-brutality-sinks-to-new-low-with-rocket-strike-on-crowded-ukrainian-train-station-killing-50-refugees,1038458010,202204,4,RUS,UKR,3,-10.0
https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_f6727a6401e2f30e00ee95eae5a23ae7,1038468592,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/,1038333484,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/,1038333485,202204,4,RUS,UKR,3,-10.0
https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_4e3811514162513cab4b30c313da75b1,1038354940,202204,4,RUS,UKR,3,-10.0
https://www.europesun.com/news/272463262/finland-rules-on-fate-of-seized-russian-artwork,1038434986,202204,4,RUS,UKR,3,-10.0
https://www.europesun.com/news/272463262/finland-rules-on-fate-of-seized-russian-artwork,1038434987,202204,4,RUS,UKR,3,-10.0
https://www.aljazeera.com/news/2022/4/8/rights-groups-vow-to-continue-work-amid-russia-crackdown-liveblog,1038474452,202204,4,RUS,UKR,3,-10.0
https://www.aljazeera.com/news/2022/4/8/rights-groups-vow-to-continue-work-amid-russia-crackdown-liveblog,1038474453,202204,4,RUS,UKR,3,-10.0
https://sofrep.com/news/russias-elite-38th-motorized-rifle-brigade-destroyed-by-ukrainians/,1038448447,202204,4,RUS,UKR,3,-10.0
https://www.dailymail.co.uk/news/article-10700871/France-blasts-crime-against-humanity-Russian-troops-fired-Tockha-U-missiles-refugees.html,1038453682,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362331,202204,4,RUS,UKR,3,-10.0
https://sofrep.com/news/ukraine-sitrep-for-april-8th/,1038485092,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/webview/europe/live-news/ukraine-russia-putin-news-04-08-22/,1038420374,202204,4,RUS,UKR,3,-10.0
https://www.euronews.com/my-europe/2022/04/07/ukraine-needs-more-weapons-and-quick-says-country-s-foreign-minister,1038384376,202204,4,RUS,UKR,3,-10.0
https://www.dailymail.co.uk/news/article-10700633/Americas-pledge-Ukraine-delusional-historian-WILFRED-MCCLAY.html,1038445076,202204,4,RUS,UKR,3,-10.0
https://www.indiatoday.in/news-analysis/story/who-is-actually-winning-russia-ukraine-war-zelenskyy-putin-1934883-2022-04-08,1038323717,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-gb/news/world/ukraine-news-live-zelensky-says-borodyanka-atrocities-worse-than-bucha-as-more-sanctions-slapped-on-russia/ar-AAVZolS,1038335566,202204,4,RUS,UKR,3,-10.0
https://www.lewrockwell.com/2022/04/no_author/us-spies-admit-running-anti-russia-info-war/,1038339987,202204,4,RUS,UKR,3,-10.0
https://www.telegraph.co.uk/world-news/2022/04/07/fighting-eastern-ukraine-will-like-second-world-war-foreign/,1038340110,202204,4,RUS,UKR,3,-10.0
https://www.theepochtimes.com/russian-troops-have-fully-withdrawn-from-northern-ukraine-officials_4392038.html,1038430131,202204,4,RUS,UKR,3,-10.0
https://hotair.com/ed-morrissey/2022/04/08/ukraine-at-least-30-dead-after-russian-missile-attack-on-evacuees-at-train-hub-n460906,1038434991,202204,4,RUS,UKR,3,-10.0
https://www.dailymail.co.uk/news/article-10700871/France-blasts-crime-against-humanity-Russian-troops-fired-Tockha-U-missiles-refugees.html,1038453683,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_2f9f838a734b4f9b320b07b4fe001b74,1038398796,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/the-ukraine-war-in-maps-dozens-reported-dead-in-new-offensive-in-the-east/ar-AAW02fC,1038393202,202204,4,RUS,UKR,3,-10.0
https://www.parisguardian.com/news/272461586/kremlin-hopes-operation-in-ukraine-ends-in-coming-days,1038317314,202204,4,RUS,UKR,3,-10.0
https://www.lewrockwell.com/2022/04/no_author/us-spies-admit-running-anti-russia-info-war/,1038339988,202204,4,RUS,UKR,3,-10.0
https://www1.cbn.com/cbnnews/world/2022/april/russian-brutality-sinks-to-new-low-with-rocket-strike-on-crowded-ukrainian-train-station-killing-50-refugees,1038458082,202204,4,RUS,UKR,3,-10.0
https://oilprice.com/Latest-Energy-News/World-News/NATO-Agrees-To-Send-More-Modern-Weapons-To-Ukraine.html,1038463601,202204,4,RUS,UKR,3,-10.0
https://www.dnaindia.com/world/report-borodyanka-destruction-much-more-horrific-than-bucha-says-president-zelenskyy-8-updates-russia-ukraine-war-2944756,1038323644,202204,4,RUS,UKR,3,-10.0
https://www.dnaindia.com/world/report-borodyanka-destruction-much-more-horrific-than-bucha-says-president-zelenskyy-8-updates-russia-ukraine-war-2944756,1038323643,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/russias-war-dead-belie-its-slogan-that-no-one-is-left-behind/ar-AAVZJ3T,1038356721,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/france-is-ready-to-ban-russian-oil-after-dozens-of-ukrainian-civilians-were-killed-in-a-russian-massacre-on-a-train-station-minister/ar-AAW0G4F,1038451482,202204,4,RUS,UKR,3,-10.0
https://www.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_a31e43a31f6c3891ddbcef4a3ece51a6,1038425229,202204,4,RUS,UKR,3,-10.0
https://www.nbcsandiego.com/news/business/money-report/kremlin-admits-significant-losses-of-troops-russia-expected-to-shift-defeated-forces-to-east-ukraine-follow-our-live-updates/2915590/,1038376135,202204,4,RUS,UKR,3,-10.0
https://www.sheppnews.com.au/world/ukraine-says-rocket-strike-kills-39/,1038391095,202204,4,RUS,UKR,3,-10.0
https://www.stripes.com/theaters/europe/2022-04-08/Train-station-strike-in-eastern-Ukraine-takes-brutal-toll-on-civilians-evacuating-5621982.html,1038393216,202204,4,RUS,UKR,3,-10.0
https://www.slobodenpecat.mk/en/rusite-gagjale-zheleznichka-stanica-za-evakuacija-na-bombata-pishuvalo-za-decata/,1038395371,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_2f9f838a734b4f9b320b07b4fe001b74,1038398681,202204,4,RUS,UKR,3,-10.0
https://www.euronews.com/2022/04/08/ukraine-war-what-do-we-know-about-the-kramatorsk-train-station-attack,1038416353,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/webview/europe/live-news/ukraine-russia-putin-news-04-08-22/,1038420375,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_2f9f838a734b4f9b320b07b4fe001b74,1038398798,202204,4,RUS,UKR,3,-10.0
https://www.nbcsandiego.com/news/business/money-report/kremlin-admits-significant-losses-of-troops-russia-expected-to-shift-defeated-forces-to-east-ukraine-follow-our-live-updates/2915590/,1038376136,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_2f9f838a734b4f9b320b07b4fe001b74,1038398682,202204,4,RUS,UKR,3,-10.0
https://www.euronews.com/2022/04/08/ukraine-war-what-do-we-know-about-the-kramatorsk-train-station-attack,1038416354,202204,4,RUS,UKR,3,-10.0
https://www.dw.com/en/ukraine-rocket-attack-at-kramatorsk-train-station-used-for-evacuations-live-updates/a-61403281,1038423987,202204,4,RUS,UKR,3,-10.0
https://sofrep.com/news/ukraine-sitrep-for-april-8th/,1038485093,202204,4,RUS,UKR,3,-10.0
https://sofrep.com/news/ukraine-sitrep-for-april-8th/,1038485095,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317311,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317315,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362223,202204,4,RUS,UKR,3,-10.0
https://sofrep.com/news/ukraine-sitrep-for-april-8th/,1038485094,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317313,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317331,202204,4,RUS,UKR,3,-10.0
https://edition.cnn.com/europe/live-news/ukraine-russia-putin-news-04-08-22/h_2f9f838a734b4f9b320b07b4fe001b74,1038398677,202204,4,RUS,UKR,3,-10.0
https://www.politico.com/newsletters/national-security-daily/2022/04/08/apres-le-pen-le-deluge-00024131,1038467205,202204,4,RUS,UKR,3,-10.0
https://www.veteranstoday.com/2022/04/08/the-battle-for-mariupol-is-heating-up/,1038464930,202204,4,RUS,UKR,3,-10.0
https://www.veteranstoday.com/2022/04/08/the-battle-for-mariupol-is-heating-up/,1038464929,202204,4,RUS,UKR,3,-10.0
https://www.myjournalcourier.com/news/article/Ukrainian-leaders-predict-more-gruesome-17065974.php,1038395370,202204,4,RUS,UKR,3,-10.0
https://www.veteranstoday.com/2022/04/08/the-battle-for-mariupol-is-heating-up/,1038464923,202204,4,RUS,UKR,3,-10.0
https://siouxcityjournal.com/news/national/govt-and-politics/missile-kills-30-evacuees-at-busy-ukrainian-train-station/article_ef442bbc-7c98-55f5-8b0a-85628a8497ac.html,1038393203,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/the-people-are-fighting-ukrainian-students-in-tacoma-feel-weight-of-war-at-home/ar-AAW1e9Y,1038463600,202204,4,RUS,UKR,3,-10.0
https://www.thedailystar.net/news/world/2022-russian-invasion-ukraine/news/ukraine-train-station-attack-russian-strike-kills-50-3001106,1038471740,202204,4,RUS,UKR,3,-10.0
https://www.ncnewsonline.com/news/national/russias-failure-to-take-down-kyiv-was-a-defeat-for-the-ages/article_71faad00-9966-5892-bc6b-edfefcf0974e.html,1038337728,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-kremlin-reacts-to-attack-on-kramatorsk-railway-station/ar-AAVZTXM,1038407170,202204,4,RUS,UKR,3,-10.0
https://www.euronews.com/2022/04/08/ukraine-war-what-do-we-know-about-the-kramatorsk-train-station-attack,1038416338,202204,4,RUS,UKR,3,-10.0
https://www.ncnewsonline.com/news/national/russias-failure-to-take-down-kyiv-was-a-defeat-for-the-ages/article_71faad00-9966-5892-bc6b-edfefcf0974e.html,1038337738,202204,4,RUS,UKR,3,-10.0
https://www.cbc.ca/news/world/ukarine-bucha-germany-russia-civilians-killed-1.6412271,1038302072,202204,4,RUS,UKR,3,-10.0
https://www.lmtonline.com/business/article/Live-updates-Russian-missiles-strike-oil-plant-17054063.php,1038304949,202204,4,RUS,UKR,3,-10.0
https://www.theguardian.com/world/2022/apr/08/russia-ukraine-war-what-we-know-on-day-44-of-the-invasion,1038308583,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317316,202204,4,RUS,UKR,3,-10.0
https://www.londonmercury.com/news/272459037/ukraine-braces-for-fresh-russian-offensive-in-east,1038317320,202204,4,RUS,UKR,3,-10.0
https://www.cbsnews.com/news/benjamin-hall-fox-reporter-shares-first-update-since-being-wounded-in-ukraine-attack/,1038322517,202204,4,RUS,UKR,3,-10.0
https://www.cbsnews.com/news/benjamin-hall-fox-news-correspondent-shares-first-update-since-being-wounded-in-ukraine-attack/,1038325088,202204,4,RUS,UKR,3,-10.0
https://www.thesouthafrican.com/news/ukraine-russia-south-africa-united-nations-vote-latest/,1038331211,202204,4,RUS,UKR,3,-10.0
https://www.msn.com/en-us/news/world/russias-war-dead-belie-its-slogan-that-no-one-is-left-behind/ar-AAVZJ3T,1038356797,202204,4,RUS,UKR,3,-10.0
https://www.nbcconnecticut.com/news/business/money-report/kremlin-admits-significant-losses-of-troops-russia-expected-to-shift-defeated-forces-to-east-ukraine-follow-our-live-updates/2757248/,1038358574,202204,4,RUS,UKR,3,-10.0
https://www.nbcconnecticut.com/news/business/money-report/kremlin-admits-significant-losses-of-troops-russia-expected-to-shift-defeated-forces-to-east-ukraine-follow-our-live-updates/2757248/,1038358575,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362246,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362248,202204,4,RUS,UKR,3,-10.0
https://www.ctvnews.ca/world/ukrainian-villagers-count-dead-after-weeks-confined-in-school-basement-1.5853651,1038372852,202204,4,RUS,UKR,3,-10.0
http://saharareporters.com/2022/04/08/civilians-eastern-ukraine-flee-brace-redoubled-russian-assault,1038386548,202204,4,RUS,UKR,3,-10.0
http://saharareporters.com/2022/04/08/civilians-eastern-ukraine-flee-brace-redoubled-russian-assault,1038386695,202204,4,RUS,UKR,3,-10.0
https://www.wctrib.com/opinion/editorials/american-opinion-no-return-to-normal-for-a-putin-led-russia,1038393204,202204,4,RUS,UKR,3,-10.0
https://hotair.com/ed-morrissey/2022/04/08/ukraine-at-least-30-dead-after-russian-missile-attack-on-evacuees-at-train-hub-n460906,1038434990,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467203,202204,4,RUS,UKR,3,-10.0
https://www.mymotherlode.com/news/national/us-government/2462605/live-updates-russia-ukraine-war-2.html,1038301866,202204,4,RUS,UKR,3,-10.0
https://asianews.network/bucha-massacre-was-a-cynical-false-flag-operation-by-the-ukraine-regime-russia/,1038353544,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362224,202204,4,RUS,UKR,3,-10.0
https://www.sott.net/article/466451-Ukraine-War-What-Is-It-Good-For-Propaganda,1038362234,202204,4,RUS,UKR,3,-10.0
http://www.msn.com/en-us/news/world/russia-ukraine-live-updates-russia-has-lost-15-20-of-combat-power-us-says/ar-AAVZTXM,1038467204,202204,4,RUS,UKR,3,-10.0
https://www.dailyrecord.co.uk/news/uk-world-news/russian-missile-strike-crowded-ukraine-26666004,1038386532,202204,4,RUS,UKR,3,-10.0
https://www.balloon-juice.com/2022/04/07/war-for-ukraine-update-43-russia-seems-to-be-preparing-to-attack-everywhere-in-the-east-and-south-of-ukraine/,1038329466,202204,4,RUS,UKR,3,-10.0
https://www.mymotherlode.com/news/national/us-government/2462605/live-updates-russia-ukraine-war-2.html,1038301858,202204,4,RUS,UKR,3,-10.0
https://www.iwradio.co.uk/news/sky-news/ukraine-war-more-than-30-killed-and-100-wounded-in-russian-rocket-attack-on-kramatorsk-railway-station-local-officials-say/,1038378336,202204,4,RUS,UKR,3,-10.0
https://www.huffpost.com/entry/train-station-russia-ukraine-support_n_62507e7ee4b06c2ea31d5ff9,1038461761,202204,4,RUS,UKR,3,-10.0
https://www.cnnphilippines.com/world/2022/4/8/Russia-discussed-killing-Ukrainian-civilians.html,1038474344,202204,4,RUS,UKR,3,-10.0
https://www.voazimbabwe.com/a/6521265.html,1038482402,202204,4,RUS,UKR,3,-10.0
