YEAR,Actor2CountryCode,QuadClass,GoldsteinScale,Record Count
2017,DZA,3,-86.5,27
2017,DZA,1,-3.1999999999999997,8
2017,DZA,4,-248,36
2017,ECU,3,-983.1999999999999,245
2017,ECU,2,-68,34
2017,ECU,4,-1165,204
2017,ECU,1,-6.000000000000001,15
2017,EGY,3,-1421.6000000000001,421
2017,EGY,2,-262,131
2017,EGY,1,-23.600000000000005,44
2017,EGY,4,-3784.8000000000006,545
2017,ESP,4,-3382,475
2017,ESP,3,-1837.8,537
2017,ESP,1,-57.699999999999974,92
2017,ESP,2,-250,125
2017,EST,1,-3.5999999999999996,9
2017,EST,4,-83,17
2017,EST,3,-35.4,15
2017,EST,2,-10,5
2017,ETH,1,-3.2,8
2017,ETH,3,-602,176
2017,ETH,2,-38,19
2017,ETH,4,-855.2,95
2017,FIN,1,-13.600000000000001,24
2017,FIN,2,-54,27
2017,FIN,4,-512.8,68
2017,FIN,3,-825.8,345
2017,FJI,2,-4,2
2017,FJI,4,-493.1,82
2017,FJI,3,-142.9,49
2017,FJI,1,0,0
2017,FRA,3,-8689.900000000001,2297
2017,FRA,4,-13852.3,1728
2017,FRA,1,-142.7,383
2017,FRA,2,-542,271
2017,FSM,4,-8,2
2017,FSM,3,-65,13
2017,FSM,1,0,0
2017,FSM,2,0,0
2017,GAB,1,-0.8,2
2017,GAB,4,-138.6,15
2017,GAB,3,-21.5,4
2017,GAB,2,-8,4
2017,GBR,3,-11190.399999999998,3314
2017,GBR,2,-582,291
2017,GBR,1,-303.4,604
2017,GBR,4,-15601.400000000003,2232
2017,GEO,1,0,0
2017,GEO,2,0,0
2017,GEO,3,0,0
2017,GEO,4,0,0
2017,GHA,4,-2409,395
2017,GHA,1,-22.200000000000003,48
2017,GHA,2,-34,17
2017,GHA,3,-874.9999999999999,283
2017,GIN,2,-16,8
2017,GIN,4,-297.2,44
2017,GIN,1,-0.4,1
2017,GIN,3,-57,22
2017,GNB,4,-139,26
2017,GNB,2,-2,1
2017,GNB,1,0,0
2017,GNB,3,0,0
2017,GRC,2,-82,41
2017,GRC,1,-12.300000000000002,24
2017,GRC,3,-936.4999999999999,300
2017,GRC,4,-1119.8,169
2017,GUY,2,-6,3
2017,GUY,3,-80.6,25
2017,GUY,1,-4.4,3
2017,GUY,4,-261.29999999999995,36
2017,HKG,1,-1.2000000000000002,3
2017,HKG,3,-617.3999999999999,263
2017,HKG,2,-8,4
2017,HKG,4,-248.9,27
2017,HND,3,-42,11
2017,HND,2,-10,5
2017,HND,4,-95.1,14
2017,HND,1,0,0
2017,HRV,1,-0.8,2
2017,HRV,2,-8,4
2017,HRV,3,-154.39999999999998,41
2017,HRV,4,-217.5,33
2017,HTI,2,-4,2
2017,HTI,3,-22,11
2017,HTI,4,-185,30
2017,HTI,1,0,0
2017,HUN,1,-3.1999999999999997,8
2017,HUN,3,-255.00000000000003,82
2017,HUN,4,-506.4,73
2017,HUN,2,-16,8
2017,IDN,3,-3561.500000000004,994
2017,IDN,1,-78.7,159
2017,IDN,4,-7684.0999999999985,1079
2017,IDN,2,-118,59
2017,IND,2,-302,151
2017,IND,3,-15550.399999999996,4381
2017,IND,4,-16667.300000000003,2165
2017,IND,1,-476.2000000000001,882
2017,IRL,2,-82,41
2017,IRL,3,-329.40000000000003,93
2017,IRL,1,-10.400000000000002,22
2017,IRL,4,-567.3,87
2017,IRN,3,-4175.700000000001,1185
2017,IRN,4,-6820.299999999999,931
2017,IRN,1,-90.20000000000002,186
2017,IRN,2,-224,112
2017,IRQ,1,-6.800000000000001,13
2017,IRQ,4,-3417.7,386
2017,IRQ,3,-686.6999999999999,193
2017,IRQ,2,-24,12
2017,ISL,4,-495,54
2017,ISL,2,-4,2
2017,ISL,3,-19.5,6
2017,ISL,1,0,0
2017,ISR,4,-2434.3000000000006,339
2017,ISR,3,-1978.3999999999999,554
2017,ISR,2,-136,68
2017,ISR,1,-76,173
2017,ITA,1,-23.300000000000004,56
2017,ITA,2,-252,126
2017,ITA,4,-3521.4,461
2017,ITA,3,-1962.0000000000002,639
2017,JAM,2,-28,14
2017,JAM,3,-334.7,93
2017,JAM,4,-214.5,31
2017,JAM,1,-2.4,6
2017,JOR,1,-2.2,7
2017,JOR,3,-269.9,86
2017,JOR,2,-50,25
2017,JOR,4,-587.5,84
2017,JPN,2,-1350,675
2017,JPN,4,-40571.10000000001,5047
2017,JPN,3,-21842.999999999993,6993
2017,JPN,1,-623.2000000000002,1393
2017,KAZ,4,-1483.2,222
2017,KAZ,1,-9.600000000000003,24
2017,KAZ,3,-898,254
2017,KAZ,2,-58,29
2017,KEN,1,-18.200000000000003,34
2017,KEN,4,-1698.9999999999998,236
2017,KEN,2,-72,36
2017,KEN,3,-584,176
2017,KGZ,3,-245.8,82
2017,KGZ,1,-2.8000000000000003,7
2017,KGZ,2,-22,11
2017,KGZ,4,-1621.7,219
2017,KHM,1,-26.200000000000003,46
2017,KHM,3,-810.3000000000001,272
2017,KHM,2,-34,17
2017,KHM,4,-3491.9,570
2017,KOR,4,-47529.599999999984,6274
2017,KOR,1,-802.1999999999998,1716
2017,KOR,3,-29351.600000000013,8544
2017,KOR,2,-1216,608
2017,KWT,2,-36,18
2017,KWT,4,-112,19
2017,KWT,1,-3.6,5
2017,KWT,3,-136.8,32
2017,LAO,1,-6.8999999999999995,18
2017,LAO,3,-352.5,104
2017,LAO,4,-1197.4,141
2017,LAO,2,-34,17
2017,LBN,4,-638.5,92
2017,LBN,2,-28,14
2017,LBN,1,-15.1,23
2017,LBN,3,-195.60000000000002,65
2017,LBR,1,-4.4,7
2017,LBR,4,-229.79999999999998,35
2017,LBR,3,-105,30
2017,LBR,2,0,0
2017,LKA,3,-3390.0000000000005,860
2017,LKA,4,-2777.2000000000003,412
2017,LKA,2,-80,40
2017,LKA,1,-104.59999999999998,213
2017,LTU,4,-173.79999999999998,24
2017,LTU,2,-4,2
2017,LTU,1,-0.8,2
2017,LTU,3,-45.6,16
2017,LUX,1,-2.7,9
2017,LUX,2,-2,1
2017,LUX,4,-5,1
2017,LUX,3,-64,29
2017,LVA,3,-118.4,38
2017,LVA,4,-102,19
2017,LVA,2,-4,2
2017,LVA,1,0,0
2017,MAC,3,-52.9,14
2017,MAC,2,-14,7
2017,MAC,4,-278,39
2017,MAC,1,0,0
2017,MAR,2,-12,6
2017,MAR,4,-419,68
2017,MAR,3,-95.6,25
2017,MAR,1,-7.3,17
2017,MDA,4,-10,1
2017,MDA,3,-6,3
2017,MDA,1,0,0
2017,MDA,2,0,0
2017,MDG,4,-236,28
2017,MDG,1,-2.2,7
2017,MDG,3,-119.5,29
2017,MDG,2,-4,2
2017,MEX,2,-106,53
2017,MEX,3,-3119.7000000000007,841
2017,MEX,4,-2886.2999999999997,387
2017,MEX,1,-42.39999999999997,78
2017,MKD,4,-10,2
2017,MKD,3,-103.4,30
2017,MKD,1,-0.4,1
2017,MKD,2,-4,2
2017,MLI,1,-0.4,1
2017,MLI,4,-474.59999999999997,55
2017,MLI,2,-12,6
2017,MLI,3,-51,18
2017,MLT,3,-64,19
2017,MLT,1,-3.9,8
2017,MLT,4,-176.4,30
2017,MLT,2,0,0
2017,MMR,3,-2951.5000000000005,859
2017,MMR,2,-124,62
2017,MMR,1,-113.30000000000005,225
2017,MMR,4,-5746.5999999999985,726
2017,MNE,1,0,0
2017,MNE,2,0,0
2017,MNE,3,0,0
2017,MNE,4,0,0
2017,MNG,3,-964.4999999999997,283
2017,MNG,4,-2135.1,288
2017,MNG,2,-42,21
2017,MNG,1,-52.099999999999994,55
2017,MOZ,4,-222.5,25
2017,MOZ,3,-29,13
2017,MOZ,1,0,0
2017,MOZ,2,0,0
2017,MUS,1,-2,5
2017,MUS,3,-38,10
2017,MUS,4,-75.6,13
2017,MUS,2,-8,4
2017,MWI,1,-7.199999999999999,14
2017,MWI,3,-30.5,8
2017,MWI,4,-47,9
2017,MWI,2,0,0
2017,MYS,1,-205.90000000000015,275
2017,MYS,2,-1720,860
2017,MYS,4,-9137,1238
2017,MYS,3,-4407.200000000002,1400
2017,NAM,1,-1.5,6
2017,NAM,2,-16,8
2017,NAM,4,-656,110
2017,NAM,3,-294.8,108
2017,NER,2,-4,2
2017,NER,3,-30,9
2017,NER,4,-103,17
2017,NER,1,0,0
2017,NGA,3,-1711.6000000000004,493
2017,NGA,2,-158,79
2017,NGA,1,-69.09999999999998,84
2017,NGA,4,-3565.3,502
2017,NIC,1,-3.2,8
2017,NIC,3,-186.5,43
2017,NIC,4,-115.5,18
2017,NIC,2,-4,2
2017,NLD,1,-162.80000000000004,104
2017,NLD,4,-1302.9,181
2017,NLD,3,-1010.7,324
2017,NLD,2,-104,52
2017,NOR,3,-723.4,230
2017,NOR,2,-38,19
2017,NOR,4,-1096,183
2017,NOR,1,-25.700000000000003,49
2017,NPL,1,-81.50000000000003,167
2017,NPL,3,-1624.9000000000003,451
2017,NPL,2,-142,71
2017,NPL,4,-3942.7999999999997,568
2017,NZL,2,-180,90
2017,NZL,3,-1217.5,392
2017,NZL,1,-30.6,64
2017,NZL,4,-1545.1000000000001,233
2017,OMN,2,-6,3
2017,OMN,3,-123.8,36
2017,OMN,4,-98.4,16
2017,OMN,1,-0.6,2
2017,PAK,3,-18542.900000000005,5133
2017,PAK,4,-32629.300000000014,3959
2017,PAK,2,-554,277
2017,PAK,1,-736.2999999999996,1437
2017,PAN,3,-647.8000000000001,185
2017,PAN,2,-52,26
2017,PAN,1,-7.7,22
2017,PAN,4,-658.1,121
2017,PER,2,-78,39
2017,PER,3,-611.6,189
2017,PER,1,-12.400000000000002,15
2017,PER,4,-906.5999999999999,124
2017,PHL,4,-15610.800000000001,2106
2017,PHL,2,-1022,511
2017,PHL,1,-530.4000000000002,932
2017,PHL,3,-16675.599999999995,5314
2017,PNG,2,-6,3
2017,PNG,3,-55.400000000000006,13
2017,PNG,4,-155,17
2017,PNG,1,0,0
2017,POL,1,-9.200000000000001,19
2017,POL,3,-371.69999999999993,130
2017,POL,2,-24,12
2017,POL,4,-559.8,77
2017,PRK,3,-79200.4,21098
2017,PRK,1,-2069.899999999999,4843
2017,PRK,4,-93091.29999999999,12739
2017,PRK,2,-1430,715
2017,PRT,2,-26,13
2017,PRT,3,-392.20000000000005,116
2017,PRT,1,-12,18
2017,PRT,4,-931.4000000000001,124
2017,PRY,4,-130.5,18
2017,PRY,2,-4,2
2017,PRY,3,-16,5
2017,PRY,1,0,0
2017,QAT,3,-242.70000000000005,74
2017,QAT,4,-385.4,61
2017,QAT,2,-12,6
2017,QAT,1,-30.2,40
2017,ROM,1,0,0
2017,ROM,2,0,0
2017,ROM,3,0,0
2017,ROM,4,0,0
2017,RUS,2,-1462,731
2017,RUS,3,-30520.50000000001,8562
2017,RUS,4,-39373.4,5002
2017,RUS,1,-803.999999999999,1846
2017,RWA,1,-4.8,4
2017,RWA,4,-119.4,18
2017,RWA,3,-114.1,26
2017,RWA,2,-82,41
2017,SAU,1,-20.700000000000006,45
2017,SAU,2,-48,24
2017,SAU,3,-1158.1,366
2017,SAU,4,-2201.9,314
2017,SDN,3,-371.7,99
2017,SDN,4,-631.4,90
2017,SDN,2,-6,3
2017,SDN,1,-13.500000000000002,34
2017,SEN,4,-390.5,68
2017,SEN,3,-58,28
2017,SEN,2,-8,4
2017,SEN,1,0,0
2017,SGP,2,-140,70
2017,SGP,1,-73.89999999999998,136
2017,SGP,4,-3038.5999999999995,441
2017,SGP,3,-3108,979
2017,SLE,1,-1.2000000000000002,3
2017,SLE,4,-210,34
2017,SLE,3,-110.8,35
2017,SLE,2,-14,7
2017,SLV,2,-4,2
2017,SLV,1,-4,2
2017,SLV,3,-15,5
2017,SLV,4,-134.1,16
2017,SOM,3,-174,60
2017,SOM,2,-20,10
2017,SOM,4,-1248.9,134
2017,SOM,1,0,0
2017,SRB,4,-224,25
2017,SRB,1,-2.4,6
2017,SRB,2,-26,13
2017,SRB,3,-354.4,111
2017,SUR,4,-19,4
2017,SUR,3,-5,1
2017,SUR,1,-0.8,2
2017,SUR,2,0,0
2017,SVK,4,-202,34
2017,SVK,1,-0.4,1
2017,SVK,2,-12,6
2017,SVK,3,-65.19999999999999,25
2017,SVN,1,0,0
2017,SVN,2,0,0
2017,SVN,3,0,0
2017,SVN,4,0,0
2017,SWE,2,-30,15
2017,SWE,4,-1282.6000000000001,177
2017,SWE,3,-477.9,194
2017,SWE,1,-11.800000000000004,30
2017,SYR,3,-9049.899999999998,2233
2017,SYR,2,-192,96
2017,SYR,1,-100.4,249
2017,SYR,4,-12501.900000000001,1386
2017,TCD,1,-6,3
2017,TCD,3,-76,33
2017,TCD,4,-110,23
2017,TCD,2,0,0
2017,TGO,4,-52,6
2017,TGO,3,-54.8,15
2017,TGO,1,0,0
2017,TGO,2,0,0
2017,THA,4,-6289.100000000001,845
2017,THA,3,-1766.0999999999997,531
2017,THA,1,-38.4,87
2017,THA,2,-172,86
2017,TJK,1,-2.8,7
2017,TJK,3,-140.3,39
2017,TJK,2,-4,2
2017,TJK,4,-262.7,40
2017,TKM,1,-0.8,2
2017,TKM,2,-4,2
2017,TKM,4,-67,9
2017,TKM,3,-53,16
2017,TTO,1,-0.4,1
2017,TTO,3,-34,8
2017,TTO,2,-4,2
2017,TTO,4,-319.2,34
2017,TUN,3,-104.3,25
2017,TUN,1,-1.3000000000000003,4
2017,TUN,4,-416.5,68
2017,TUN,2,-16,8
2017,TUR,2,-150,75
2017,TUR,3,-2018.2000000000003,620
2017,TUR,1,-37.699999999999996,95
2017,TUR,4,-6518.0999999999985,854
2017,TZA,1,-5.2,13
2017,TZA,2,-10,5
2017,TZA,4,-893.2,150
2017,TZA,3,-707.4,170
2017,UGA,3,-660,169
2017,UGA,4,-1196.8,156
2017,UGA,1,-49.8,39
2017,UGA,2,-24,12
2017,UKR,3,-1423.3000000000004,412
2017,UKR,4,-1726.6000000000001,243
2017,UKR,2,-136,68
2017,UKR,1,-15.300000000000004,28
2017,URY,4,-139,23
2017,URY,1,-2,5
2017,URY,3,-196.4,49
2017,URY,2,-10,5
2017,USA,1,-3238.9999999999995,6939
2017,USA,3,-115412.69999999997,34627
2017,USA,2,-8010,4005
2017,USA,4,-146147.20000000007,19865
2017,UZB,1,-3.0999999999999996,8
2017,UZB,3,-95.5,22
2017,UZB,4,-65,11
2017,UZB,2,0,0
2017,VEN,2,-84,42
2017,VEN,1,-21.5,49
2017,VEN,4,-1707.3999999999999,217
2017,VEN,3,-1423.8999999999999,386
2017,VNM,3,-10280.799999999996,3156
2017,VNM,2,-258,129
2017,VNM,1,-158.3,277
2017,VNM,4,-14383.199999999999,1769
2017,VUT,1,-0.4,1
2017,VUT,3,-12,3
2017,VUT,4,-40,8
2017,VUT,2,0,0
2017,YEM,4,-1142.8000000000002,142
2017,YEM,3,-197.4,57
2017,YEM,2,-46,23
2017,YEM,1,-17.000000000000004,39
2017,ZAF,1,-13.100000000000001,22
2017,ZAF,3,-390.2,104
2017,ZAF,2,-22,11
2017,ZAF,4,-898.5,133
2017,ZMB,3,-470.6,149
2017,ZMB,4,-1411.5,216
2017,ZMB,2,-10,5
2017,ZMB,1,-8.4,22
2017,ZWE,3,-678.5,207
2017,ZWE,1,-56.699999999999996,58
2017,ZWE,2,-42,21
2017,ZWE,4,-946.4000000000001,141
2018,AFG,1,-213.29999999999995,257
2018,AFG,3,-1524.6,449
2018,AFG,4,-5084.999999999999,608
2018,AFG,2,-44,22
2018,AGO,3,-106.4,32
2018,AGO,1,-20.4,11
2018,AGO,4,-173.6,25
2018,AGO,2,-44,22
2018,ARE,2,-24,12
2018,ARE,1,-14.1,16
2018,ARE,3,-426.7,134
2018,ARE,4,-711.6,116
2018,ARG,4,-2930.4,360
2018,ARG,1,-43.79999999999999,92
2018,ARG,2,-110,55
2018,ARG,3,-1859.3999999999999,508
2018,ARM,2,-12,6
2018,ARM,1,-2.4000000000000004,6
2018,ARM,4,-147.4,18
2018,ARM,3,-171.3,44
2018,ATG,3,-10,5
2018,ATG,1,-1.2000000000000002,3
2018,ATG,4,-61,13
2018,ATG,2,0,0
2018,AUS,1,-836.3999999999997,1463
2018,AUS,2,-2060,1030
2018,AUS,4,-17848.799999999992,2787
2018,AUS,3,-14394.400000000003,4550
2018,AUT,4,-381.09999999999997,51
2018,AUT,1,-1.6,4
2018,AUT,3,-306.6,88
2018,AUT,2,-24,12
2018,AZE,3,-98.5,31
2018,AZE,2,-4,2
2018,AZE,4,-283.79999999999995,45
2018,AZE,1,0,0
2018,BEL,3,-1212.2999999999997,380
2018,BEL,1,-30.299999999999997,65
2018,BEL,4,-2311.2,392
2018,BEL,2,-290,145
2018,BGD,4,-1416.1,208
2018,BGD,3,-787.8999999999999,236
2018,BGD,2,-48,24
2018,BGD,1,-34.5,83
2018,BGR,1,-2.8,7
2018,BGR,3,-331.9,104
2018,BGR,2,-316,158
2018,BGR,4,-597,99
2018,BHR,3,-63.4,21
2018,BHR,2,-10,5
2018,BHR,4,-114.5,18
2018,BHR,1,0,0
2018,BIH,1,0,0
2018,BIH,2,0,0
2018,BIH,3,0,0
2018,BIH,4,0,0
2018,BLR,2,-10,5
2018,BLR,1,-4.1000000000000005,11
2018,BLR,3,-262.7,79
2018,BLR,4,-769.8,105
2018,BMU,4,-9,1
2018,BMU,2,-2,1
2018,BMU,1,0,0
2018,BMU,3,0,0
2018,BOL,4,-567.2,71
2018,BOL,3,-609.2,172
2018,BOL,2,-40,20
2018,BOL,1,-0.8,2
2018,BRA,3,-1867.2000000000003,507
2018,BRA,4,-1852.5,230
2018,BRA,1,-21.900000000000006,56
2018,BRA,2,-164,82
2018,BRN,3,-6188.499999999999,2034
2018,BRN,1,-262.70000000000005,352
2018,BRN,4,-10292.300000000001,1213
2018,BRN,2,-310,155
2018,BWA,2,-4,2
2018,BWA,1,-19.2,12
2018,BWA,4,-305.4,44
2018,BWA,3,-68,24
2018,CAN,1,-459.39999999999975,1138
2018,CAN,4,-40995.9,6935
2018,CAN,3,-22909.400000000027,6434
2018,CAN,2,-1058,529
2018,CHE,3,-3300.3000000000015,1019
2018,CHE,4,-4864.499999999999,683
2018,CHE,1,-90.00000000000001,155
2018,CHE,2,-316,158
2018,CHL,4,-959.4,133
2018,CHL,2,-50,25
2018,CHL,1,-11.700000000000001,22
2018,CHL,3,-485.19999999999993,162
2018,CMR,1,-5.1000000000000005,9
2018,CMR,3,-194.8,57
2018,CMR,2,-4,2
2018,CMR,4,-491.2,75
2018,COD,4,-53.5,8
2018,COD,3,-100.7,22
2018,COD,1,-5.6,6
2018,COD,2,-4,2
2018,COG,2,-10,5
2018,COG,4,-145.5,17
2018,COG,1,-5.1,15
2018,COG,3,-103.2,25
2018,COL,2,-24,12
2018,COL,1,-11.2,8
2018,COL,3,-207.2,59
2018,COL,4,-672.2,89
2018,CRI,1,-0.8,2
2018,CRI,4,-95,10
2018,CRI,2,-4,2
2018,CRI,3,-37.900000000000006,9
2018,CUB,3,-444.9,166
2018,CUB,1,-5,9
2018,CUB,4,-1475.1999999999998,187
2018,CUB,2,-64,32
2018,CYM,3,-64.4,21
2018,CYM,4,-117.5,17
2018,CYM,1,0,0
2018,CYM,2,0,0
2018,CYP,4,-25,3
2018,CYP,3,-28.4,7
2018,CYP,2,-2,1
2018,CYP,1,0,0
2018,CZE,1,-4.8,12
2018,CZE,3,-610.9,178
2018,CZE,2,-76,38
2018,CZE,4,-515.2,73
2018,DEU,3,-6431.799999999998,1915
2018,DEU,2,-528,264
2018,DEU,4,-6332.099999999999,863
2018,DEU,1,-195.6000000000001,491
2018,DJI,3,-819,210
2018,DJI,1,-109.09999999999998,129
2018,DJI,2,-42,21
2018,DJI,4,-1247.9000000000003,150
2018,DNK,3,-345.90000000000003,99
2018,DNK,1,-32.400000000000006,77
2018,DNK,4,-557.3,79
2018,DNK,2,-48,24
2018,DOM,1,-4,10
2018,DOM,3,-195.7,56
2018,DOM,4,-274.9,40
2018,DOM,2,-2,1
2018,DZA,4,-1547.5,168
2018,DZA,2,-6,3
2018,DZA,1,-1.2000000000000002,3
2018,DZA,3,-242.4,68
2018,ECU,1,-6.5,17
2018,ECU,3,-271.70000000000005,78
2018,ECU,4,-729.3,103
2018,ECU,2,-50,25
2018,EGY,3,-654.5999999999998,229
2018,EGY,1,-12.200000000000003,35
2018,EGY,4,-1795.6,256
2018,EGY,2,-182,91
2018,ESP,4,-2597.6,359
2018,ESP,2,-258,129
2018,ESP,1,-35.5,37
2018,ESP,3,-1407.8,435
2018,EST,3,-31.8,12
2018,EST,1,-4.8,12
2018,EST,4,-50,6
2018,EST,2,-20,10
2018,ETH,1,-16.8,18
2018,ETH,4,-914,114
2018,ETH,2,-52,26
2018,ETH,3,-285,106
2018,FIN,3,-443.8,179
2018,FIN,2,-50,25
2018,FIN,4,-765.7,87
2018,FIN,1,-3.5999999999999996,9
2018,FJI,3,-121.6,42
2018,FJI,2,-18,9
2018,FJI,4,-267.4,47
2018,FJI,1,-7.3,21
2018,FRA,1,-189.20000000000013,338
2018,FRA,2,-880,440
2018,FRA,4,-8353.999999999998,1142
2018,FRA,3,-6884.000000000002,2055
2018,FSM,4,-30,6
2018,FSM,1,0,0
2018,FSM,2,0,0
2018,FSM,3,0,0
2018,GAB,4,-115,12
2018,GAB,3,-67.2,14
2018,GAB,1,-0.4,1
2018,GAB,2,0,0
2018,GBR,2,-620,310
2018,GBR,4,-13918.200000000004,1991
2018,GBR,3,-10738.099999999991,3324
2018,GBR,1,-285.59999999999985,565
2018,GEO,1,0,0
2018,GEO,2,0,0
2018,GEO,3,0,0
2018,GEO,4,0,0
2018,GHA,4,-1552.4,234
2018,GHA,3,-619.8,203
2018,GHA,2,-14,7
2018,GHA,1,-10.800000000000002,23
2018,GIN,2,-8,4
2018,GIN,4,-143,18
2018,GIN,1,-0.8,2
2018,GIN,3,-53.2,16
2018,GNB,4,-20,4
2018,GNB,1,0,0
2018,GNB,2,0,0
2018,GNB,3,0,0
2018,GRC,2,-104,52
2018,GRC,4,-1022.3000000000002,141
2018,GRC,3,-528.6,172
2018,GRC,1,-18.400000000000002,27
2018,GUY,4,-193.9,29
2018,GUY,3,-19.8,6
2018,GUY,1,-3.2,4
2018,GUY,2,0,0
2018,HKG,1,-8.8,6
2018,HKG,2,-10,5
2018,HKG,4,-297.9,43
2018,HKG,3,-430.00000000000006,189
2018,HND,1,-0.8,2
2018,HND,4,-155.7,21
2018,HND,3,-70.1,19
2018,HND,2,0,0
2018,HRV,2,-46,23
2018,HRV,1,-5.200000000000001,15
2018,HRV,4,-221.2,36
2018,HRV,3,-227.3,69
2018,HTI,4,-54,6
2018,HTI,2,-6,3
2018,HTI,3,-48,17
2018,HTI,1,0,0
2018,HUN,1,-7,18
2018,HUN,3,-350.70000000000005,107
2018,HUN,4,-261,37
2018,HUN,2,-16,8
2018,IDN,4,-5295.1,692
2018,IDN,2,-198,99
2018,IDN,1,-80.60000000000004,178
2018,IDN,3,-2757.0000000000005,792
2018,IND,3,-3919.9000000000015,1133
2018,IND,2,-228,114
2018,IND,4,-6532.899999999998,905
2018,IND,1,-168.80000000000015,353
2018,IRL,4,-1009.3,168
2018,IRL,3,-487.1000000000001,160
2018,IRL,1,-22.3,43
2018,IRL,2,-30,15
2018,IRN,1,-214.10000000000002,393
2018,IRN,4,-10598.2,1426
2018,IRN,3,-9739.600000000002,2830
2018,IRN,2,-494,247
2018,IRQ,3,-278.4,80
2018,IRQ,2,-50,25
2018,IRQ,4,-897,107
2018,IRQ,1,-4.000000000000001,10
2018,ISL,4,-59.2,8
2018,ISL,3,-43.5,15
2018,ISL,1,0,0
2018,ISL,2,0,0
2018,ISR,2,-128,64
2018,ISR,1,-75.20000000000006,202
2018,ISR,4,-2185.6,280
2018,ISR,3,-1361.1999999999996,428
2018,ITA,2,-222,111
2018,ITA,1,-23.9,61
2018,ITA,4,-2851.7000000000003,397
2018,ITA,3,-2252.600000000001,785
2018,JAM,2,-18,9
2018,JAM,3,-114.3,28
2018,JAM,1,-2.8,7
2018,JAM,4,-259,35
2018,JOR,1,-8.100000000000001,22
2018,JOR,4,-447,69
2018,JOR,2,-10,5
2018,JOR,3,-156.4,48
2018,JPN,2,-1192,596
2018,JPN,1,-537.9000000000001,1119
2018,JPN,3,-16649.699999999986,5333
2018,JPN,4,-26561.60000000001,3467
2018,KAZ,3,-893.5,240
2018,KAZ,4,-1731.2,274
2018,KAZ,2,-50,25
2018,KAZ,1,-8.5,22
2018,KEN,4,-4744.4,719
2018,KEN,1,-61.7,72
2018,KEN,2,-108,54
2018,KEN,3,-1443.3,501
2018,KGZ,3,-296.6,82
2018,KGZ,2,-26,13
2018,KGZ,4,-730.3,113
2018,KGZ,1,-4.6,14
2018,KHM,2,-176,88
2018,KHM,3,-1388.1999999999998,453
2018,KHM,1,-50.800000000000004,74
2018,KHM,4,-3732.9999999999995,593
2018,KOR,4,-15018.900000000005,2026
2018,KOR,2,-724,362
2018,KOR,1,-227.20000000000013,487
2018,KOR,3,-9273.999999999998,2988
2018,KWT,3,-158.2,55
2018,KWT,1,-12.4,7
2018,KWT,4,-262.2,46
2018,KWT,2,-12,6
2018,LAO,1,-8.300000000000002,44
2018,LAO,3,-366.20000000000005,97
2018,LAO,2,-104,52
2018,LAO,4,-1193.6,162
2018,LBN,1,-1.2000000000000002,3
2018,LBN,3,-267.1,104
2018,LBN,2,-34,17
2018,LBN,4,-393.2,56
2018,LBR,3,-29,8
2018,LBR,1,-1.2000000000000002,3
2018,LBR,4,-458.59999999999997,81
2018,LBR,2,-10,5
2018,LKA,4,-4039.0000000000005,597
2018,LKA,1,-314.6000000000001,322
2018,LKA,2,-162,81
2018,LKA,3,-2428.4,671
2018,LTU,4,-69,12
2018,LTU,1,-6.4,16
2018,LTU,3,-109.8,30
2018,LTU,2,-12,6
2018,LUX,4,-49.5,8
2018,LUX,1,-2.3,8
2018,LUX,3,-113.4,29
2018,LUX,2,-2,1
2018,LVA,1,-1,3
2018,LVA,2,-8,4
2018,LVA,3,-31,14
2018,LVA,4,-105,13
2018,MAC,2,-20,10
2018,MAC,4,-175.2,28
2018,MAC,3,-56.4,18
2018,MAC,1,0,0
2018,MAR,1,-0.4,1
2018,MAR,4,-585.3,100
2018,MAR,2,-44,22
2018,MAR,3,-172.3,54
2018,MDA,3,-30,5
2018,MDA,4,-51,8
2018,MDA,2,-8,4
2018,MDA,1,0,0
2018,MDG,3,-47.7,17
2018,MDG,1,-0.8,2
2018,MDG,4,-65,8
2018,MDG,2,0,0
2018,MEX,2,-142,71
2018,MEX,3,-2313.000000000001,691
2018,MEX,1,-48.69999999999999,97
2018,MEX,4,-2914.3,411
2018,MKD,3,-120.8,24
2018,MKD,2,-10,5
2018,MKD,1,-1.2000000000000002,3
2018,MKD,4,-20,4
2018,MLI,1,-5.1,13
2018,MLI,2,-4,2
2018,MLI,4,-322.19999999999993,42
2018,MLI,3,-31,11
2018,MLT,3,-55.8,16
2018,MLT,4,-60,12
2018,MLT,1,-2,1
2018,MLT,2,-4,2
2018,MMR,2,-68,34
2018,MMR,1,-43.49999999999998,99
2018,MMR,3,-1958.7000000000003,551
2018,MMR,4,-3657.5999999999995,452
2018,MNE,1,0,0
2018,MNE,2,0,0
2018,MNE,3,0,0
2018,MNE,4,0,0
2018,MNG,1,-11.5,30
2018,MNG,2,-124,62
2018,MNG,4,-1831.6000000000004,236
2018,MNG,3,-615.5,163
2018,MOZ,3,-61.4,22
2018,MOZ,1,-4,2
2018,MOZ,2,-10,5
2018,MOZ,4,-374.99999999999994,60
2018,MUS,4,-120,22
2018,MUS,2,-12,6
2018,MUS,3,-56,18
2018,MUS,1,-5.2,5
2018,MWI,3,-134.9,34
2018,MWI,2,-8,4
2018,MWI,1,-3.9999999999999996,10
